Ano,UF,Partido,Magnitude,Perturbação máxima %,N cenários,K original,C,Fronteira original válida,Jaccard médio,Jaccard P10,Cenários com K alterado %,Cenários com composição alterada %
2018,AC,AVANTE,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2018,AC,AVANTE,8–12,10,200,6,9,True,1.0,1.0,0.0,0.0
2018,AC,DC,8–12,5,200,3,3,False,1.0,1.0,0.0,0.0
2018,AC,DC,8–12,10,200,3,3,False,0.9933333333333334,1.0,2.0,2.0
2018,AC,DEM,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,DEM,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,MDB,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AC,MDB,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AC,PC DO B,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PC DO B,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PDT,8–12,5,200,7,16,True,1.0,1.0,0.0,0.0
2018,AC,PDT,8–12,10,200,7,16,True,0.9978571428571429,1.0,1.5,1.5
2018,AC,PHS,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AC,PHS,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AC,PMB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PMB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PMN,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PMN,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PODE,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PODE,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PP,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AC,PP,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AC,PPL,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PPL,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PPS,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PPS,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PR,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PR,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PROS,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PROS,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PRP,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AC,PRP,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AC,PRTB,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PRTB,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PSB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSC,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSC,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSD,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSD,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSDB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSDB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PSL,8–12,5,200,5,8,True,1.0,1.0,0.0,0.0
2018,AC,PSL,8–12,10,200,5,8,True,1.0,1.0,0.0,0.0
2018,AC,PSOL,8–12,5,200,3,4,True,0.88,0.75,48.0,48.0
2018,AC,PSOL,8–12,10,200,3,4,True,0.87875,0.75,48.5,48.5
2018,AC,PT,8–12,5,200,3,5,True,1.0,1.0,0.0,0.0
2018,AC,PT,8–12,10,200,3,5,True,1.0,1.0,0.0,0.0
2018,AC,PTB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PTB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PTC,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PTC,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,PV,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,PV,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,REDE,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,REDE,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AC,SOLIDARIEDADE,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AC,SOLIDARIEDADE,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,AVANTE,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,AVANTE,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,DC,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,DC,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,MDB,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AL,MDB,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AL,NOVO,8–12,5,200,2,3,True,0.5999999999999999,0.6,0.0,100.0
2018,AL,NOVO,8–12,10,200,2,3,True,0.5999999999999999,0.6,0.0,100.0
2018,AL,PC DO B,8–12,5,200,2,4,True,1.0,1.0,0.0,0.0
2018,AL,PC DO B,8–12,10,200,2,4,True,1.0,1.0,0.0,0.0
2018,AL,PDT,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PDT,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PHS,8–12,5,200,4,6,True,1.0,1.0,0.0,0.0
2018,AL,PHS,8–12,10,200,4,6,True,1.0,1.0,0.0,0.0
2018,AL,PMN,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PMN,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PP,8–12,5,200,2,5,True,1.0,1.0,0.0,0.0
2018,AL,PP,8–12,10,200,2,5,True,1.0,1.0,0.0,0.0
2018,AL,PPL,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PPL,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PPS,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PPS,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PR,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PR,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PRB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PRB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PRTB,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PRTB,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PSB,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PSB,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PSC,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PSC,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PSD,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PSD,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PSDB,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AL,PSDB,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AL,PSOL,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PSOL,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PT,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PT,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,PTB,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PTB,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AL,PTC,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PTC,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PV,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,PV,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AL,REDE,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AL,REDE,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,AVANTE,8–12,5,200,2,4,True,1.0,1.0,0.0,0.0
2018,AM,AVANTE,8–12,10,200,2,4,True,1.0,1.0,0.0,0.0
2018,AM,DC,8–12,5,200,3,6,True,1.0,1.0,0.0,0.0
2018,AM,DC,8–12,10,200,3,6,True,0.995,1.0,0.0,1.0
2018,AM,DEM,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,DEM,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,MDB,8–12,5,200,1,7,True,1.0,1.0,0.0,0.0
2018,AM,MDB,8–12,10,200,1,7,True,1.0,1.0,0.0,0.0
2018,AM,PATRI,8–12,5,200,4,5,True,1.0,1.0,0.0,0.0
2018,AM,PATRI,8–12,10,200,4,5,True,1.0,1.0,0.0,0.0
2018,AM,PC DO B,8–12,5,200,4,8,True,0.6236515151515151,0.45454545454545453,35.0,100.0
2018,AM,PC DO B,8–12,10,200,4,8,True,0.5868383838383837,0.4,40.5,100.0
2018,AM,PDT,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AM,PDT,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AM,PHS,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PHS,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PMB,8–12,5,200,2,9,True,1.0,1.0,0.0,0.0
2018,AM,PMB,8–12,10,200,2,9,True,1.0,1.0,0.0,0.0
2018,AM,PMN,8–12,5,200,3,7,True,1.0,1.0,0.0,0.0
2018,AM,PMN,8–12,10,200,3,7,True,1.0,1.0,0.0,0.0
2018,AM,PODE,8–12,5,200,3,5,True,0.85,0.6666666666666666,45.0,45.0
2018,AM,PODE,8–12,10,200,3,5,True,0.8475,0.6666666666666666,43.5,45.0
2018,AM,PP,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,PP,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,PPS,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,PPS,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,PR,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AM,PR,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AM,PRB,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PRB,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PROS,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PROS,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PRP,8–12,5,200,1,4,True,1.0,1.0,0.0,0.0
2018,AM,PRP,8–12,10,200,1,4,True,1.0,1.0,0.0,0.0
2018,AM,PSB,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PSB,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AM,PSC,8–12,5,200,1,4,True,1.0,1.0,0.0,0.0
2018,AM,PSC,8–12,10,200,1,4,True,1.0,1.0,0.0,0.0
2018,AM,PSD,8–12,5,200,3,4,True,1.0,1.0,0.0,0.0
2018,AM,PSD,8–12,10,200,3,4,True,1.0,1.0,0.0,0.0
2018,AM,PSDB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,PSDB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,PSL,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,PSL,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,PSOL,8–12,5,200,6,13,True,0.5000000000000001,0.5000000000000001,0.0,100.0
2018,AM,PSOL,8–12,10,200,6,13,True,0.5,0.5000000000000001,0.0,100.0
2018,AM,PT,8–12,5,200,2,4,True,1.0,1.0,0.0,0.0
2018,AM,PT,8–12,10,200,2,4,True,0.98,1.0,6.0,6.0
2018,AM,PTB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,PTB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,PTC,8–12,5,200,3,4,True,1.0,1.0,0.0,0.0
2018,AM,PTC,8–12,10,200,3,4,True,1.0,1.0,0.0,0.0
2018,AM,PV,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,PV,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AM,REDE,8–12,5,200,2,7,True,1.0,1.0,0.0,0.0
2018,AM,REDE,8–12,10,200,2,7,True,1.0,1.0,0.0,0.0
2018,AM,SOLIDARIEDADE,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AM,SOLIDARIEDADE,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,AVANTE,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,AP,AVANTE,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,AP,DC,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,DC,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,DEM,8–12,5,200,3,4,True,0.97,0.75,12.0,12.0
2018,AP,DEM,8–12,10,200,3,4,True,0.92,0.75,32.0,32.0
2018,AP,MDB,8–12,5,200,1,4,True,1.0,1.0,0.0,0.0
2018,AP,MDB,8–12,10,200,1,4,True,1.0,1.0,0.0,0.0
2018,AP,PC DO B,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PC DO B,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PDT,8–12,5,200,1,7,True,1.0,1.0,0.0,0.0
2018,AP,PDT,8–12,10,200,1,7,True,1.0,1.0,0.0,0.0
2018,AP,PHS,8–12,5,200,4,6,True,1.0,1.0,0.0,0.0
2018,AP,PHS,8–12,10,200,4,6,True,1.0,1.0,0.0,0.0
2018,AP,PMN,8–12,5,200,3,3,False,1.0,1.0,0.0,0.0
2018,AP,PMN,8–12,10,200,3,3,False,1.0,1.0,0.0,0.0
2018,AP,PODE,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PODE,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PP,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PP,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PPL,8–12,5,200,3,3,False,1.0,1.0,0.0,0.0
2018,AP,PPL,8–12,10,200,3,3,False,1.0,1.0,0.0,0.0
2018,AP,PR,8–12,5,200,3,7,True,1.0,1.0,0.0,0.0
2018,AP,PR,8–12,10,200,3,7,True,1.0,1.0,0.0,0.0
2018,AP,PRB,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PRB,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PROS,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PROS,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PRP,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PRP,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PSB,8–12,5,200,2,8,True,1.0,1.0,0.0,0.0
2018,AP,PSB,8–12,10,200,2,8,True,1.0,1.0,0.0,0.0
2018,AP,PSC,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PSC,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PSD,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,AP,PSD,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,AP,PSDB,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PSDB,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2018,AP,PSL,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PSL,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,AP,PSOL,8–12,5,200,6,6,False,1.0,1.0,0.0,0.0
2018,AP,PSOL,8–12,10,200,6,6,False,0.9966666666666667,1.0,2.0,2.0
2018,AP,PTB,8–12,5,200,6,7,True,0.7647058823529413,0.7647058823529412,0.0,100.0
2018,AP,PTB,8–12,10,200,6,7,True,0.769327731092437,0.7647058823529412,5.0,100.0
2018,AP,PTC,8–12,5,200,1,5,True,1.0,1.0,0.0,0.0
2018,AP,PTC,8–12,10,200,1,5,True,1.0,1.0,0.0,0.0
2018,AP,PV,8–12,5,200,5,6,True,0.8181818181818181,0.8181818181818182,0.0,100.0
2018,AP,PV,8–12,10,200,5,6,True,0.8151515151515152,0.8181818181818182,0.0,100.0
2018,AP,REDE,8–12,5,200,1,7,True,1.0,1.0,0.0,0.0
2018,AP,REDE,8–12,10,200,1,7,True,1.0,1.0,0.0,0.0
2018,AP,SOLIDARIEDADE,8–12,5,200,1,3,True,1.0,1.0,0.0,0.0
2018,AP,SOLIDARIEDADE,8–12,10,200,1,3,True,1.0,1.0,0.0,0.0
2018,BA,AVANTE,39–70,5,200,3,14,True,0.82,0.5,0.0,36.0
2018,BA,AVANTE,39–70,10,200,3,14,True,0.755,0.5,0.0,49.0
2018,BA,DC,39–70,5,200,4,15,True,0.6842105263157896,0.6842105263157895,0.0,100.0
2018,BA,DC,39–70,10,200,4,15,True,0.6837894736842105,0.6842105263157895,0.0,100.0
2018,BA,DEM,39–70,5,200,8,38,True,0.995,1.0,4.5,4.5
2018,BA,DEM,39–70,10,200,8,38,True,0.9805555555555557,0.8888888888888888,17.5,17.5
2018,BA,MDB,39–70,5,200,4,36,True,0.958,0.75,4.0,12.0
2018,BA,MDB,39–70,10,200,4,36,True,0.8457499999999999,0.6,26.5,48.5
2018,BA,NOVO,39–70,5,200,7,8,True,1.0,1.0,0.0,0.0
2018,BA,NOVO,39–70,10,200,7,8,True,0.9825,1.0,0.0,7.000000000000001
2018,BA,PATRI,39–70,5,200,2,39,True,1.0,1.0,0.0,0.0
2018,BA,PATRI,39–70,10,200,2,39,True,0.945,0.6666666666666666,16.5,16.5
2018,BA,PC DO B,39–70,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,BA,PC DO B,39–70,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,BA,PCO,39–70,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,BA,PCO,39–70,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,BA,PDT,39–70,5,200,2,36,True,0.7733333333333333,0.3333333333333333,0.0,34.0
2018,BA,PDT,39–70,10,200,2,36,True,0.675,0.3333333333333333,17.5,57.49999999999999
2018,BA,PHS,39–70,5,200,4,25,True,1.0,1.0,0.0,0.0
2018,BA,PHS,39–70,10,200,4,25,True,1.0,1.0,0.0,0.0
2018,BA,PMB,39–70,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,BA,PMB,39–70,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,BA,PMN,39–70,5,200,2,8,True,1.0,1.0,0.0,0.0
2018,BA,PMN,39–70,10,200,2,8,True,1.0,1.0,0.0,0.0
2018,BA,PODE,39–70,5,200,1,4,True,1.0,1.0,0.0,0.0
2018,BA,PODE,39–70,10,200,1,4,True,1.0,1.0,0.0,0.0
2018,BA,PP,39–70,5,200,5,8,True,1.0,1.0,0.0,0.0
2018,BA,PP,39–70,10,200,5,8,True,1.0,1.0,0.0,0.0
2018,BA,PPL,39–70,5,200,1,9,True,1.0,1.0,0.0,0.0
2018,BA,PPL,39–70,10,200,1,9,True,1.0,1.0,0.0,0.0
2018,BA,PPS,39–70,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,BA,PPS,39–70,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,BA,PR,39–70,5,200,3,3,False,1.0,1.0,0.0,0.0
2018,BA,PR,39–70,10,200,3,3,False,1.0,1.0,0.0,0.0
2018,BA,PRB,39–70,5,200,3,4,True,1.0,1.0,0.0,0.0
2018,BA,PRB,39–70,10,200,3,4,True,1.0,1.0,0.0,0.0
2018,BA,PROS,39–70,5,200,1,12,True,1.0,1.0,0.0,0.0
2018,BA,PROS,39–70,10,200,1,12,True,1.0,1.0,0.0,0.0
2018,BA,PRP,39–70,5,200,1,11,True,1.0,1.0,0.0,0.0
2018,BA,PRP,39–70,10,200,1,11,True,1.0,1.0,0.0,0.0
2018,BA,PRTB,39–70,5,200,2,9,True,1.0,1.0,0.0,0.0
2018,BA,PRTB,39–70,10,200,2,9,True,1.0,1.0,0.0,0.0
2018,BA,PSB,39–70,5,200,2,6,True,1.0,1.0,0.0,0.0
2018,BA,PSB,39–70,10,200,2,6,True,1.0,1.0,0.0,0.0
2018,BA,PSC,39–70,5,200,2,9,True,0.97,1.0,0.0,4.5
2018,BA,PSC,39–70,10,200,2,9,True,0.8283333333333335,0.3333333333333333,5.0,27.0
2018,BA,PSD,39–70,5,200,9,10,True,0.8947368421052633,0.8947368421052632,0.0,100.0
2018,BA,PSD,39–70,10,200,9,10,True,0.8947368421052633,0.8947368421052632,0.0,100.0
2018,BA,PSDB,39–70,5,200,3,8,True,0.8775,0.5,0.0,24.5
2018,BA,PSDB,39–70,10,200,3,8,True,0.85,0.5,0.0,30.0
2018,BA,PSL,39–70,5,200,1,4,True,1.0,1.0,0.0,0.0
2018,BA,PSL,39–70,10,200,1,4,True,1.0,1.0,0.0,0.0
2018,BA,PSOL,39–70,5,200,12,50,True,0.9915384615384616,0.9230769230769231,11.0,11.0
2018,BA,PSOL,39–70,10,200,12,50,True,0.9850000000000001,0.9230769230769231,19.5,19.5
2018,BA,PT,39–70,5,200,9,12,True,1.0,1.0,0.0,0.0
2018,BA,PT,39–70,10,200,9,12,True,1.0,1.0,0.0,0.0
2018,BA,PTB,39–70,5,200,1,3,True,1.0,1.0,0.0,0.0
2018,BA,PTB,39–70,10,200,1,3,True,1.0,1.0,0.0,0.0
2018,BA,PTC,39–70,5,200,2,22,True,1.0,1.0,0.0,0.0
2018,BA,PTC,39–70,10,200,2,22,True,1.0,1.0,0.0,0.0
2018,BA,PV,39–70,5,200,4,12,True,1.0,1.0,0.0,0.0
2018,BA,PV,39–70,10,200,4,12,True,1.0,1.0,0.0,0.0
2018,BA,REDE,39–70,5,200,2,20,True,0.9733333333333333,1.0,0.0,4.0
2018,BA,REDE,39–70,10,200,2,20,True,0.8616666666666666,0.3333333333333333,3.5000000000000004,22.5
2018,BA,SOLIDARIEDADE,39–70,5,200,1,6,True,1.0,1.0,0.0,0.0
2018,BA,SOLIDARIEDADE,39–70,10,200,1,6,True,1.0,1.0,0.0,0.0
2018,CE,AVANTE,16–31,5,200,1,6,True,1.0,1.0,0.0,0.0
2018,CE,AVANTE,16–31,10,200,1,6,True,1.0,1.0,0.0,0.0
2018,CE,DC,16–31,5,200,6,7,True,0.935,0.8333333333333334,39.0,39.0
2018,CE,DC,16–31,10,200,6,7,True,0.9316666666666665,0.8333333333333334,41.0,41.0
2018,CE,DEM,16–31,5,200,1,6,True,1.0,1.0,0.0,0.0
2018,CE,DEM,16–31,10,200,1,6,True,1.0,1.0,0.0,0.0
2018,CE,MDB,16–31,5,200,3,6,True,1.0,1.0,0.0,0.0
2018,CE,MDB,16–31,10,200,3,6,True,0.99125,1.0,3.5000000000000004,3.5000000000000004
2018,CE,NOVO,16–31,5,200,4,6,True,0.7155555555555556,0.6,0.0,100.0
2018,CE,NOVO,16–31,10,200,4,6,True,0.7102222222222221,0.6,0.0,100.0
2018,CE,PATRI,16–31,5,200,9,19,True,1.0,1.0,0.0,0.0
2018,CE,PATRI,16–31,10,200,9,19,True,0.9844444444444446,0.8888888888888888,14.000000000000002,14.000000000000002
2018,CE,PC DO B,16–31,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,CE,PC DO B,16–31,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,CE,PDT,16–31,5,200,3,14,True,1.0,1.0,0.0,0.0
2018,CE,PDT,16–31,10,200,3,14,True,1.0,1.0,0.0,0.0
2018,CE,PHS,16–31,5,200,2,5,True,0.9399999999999998,0.6666666666666666,18.0,18.0
2018,CE,PHS,16–31,10,200,2,5,True,0.93,0.6666666666666666,21.0,21.0
2018,CE,PMN,16–31,5,200,1,3,True,1.0,1.0,0.0,0.0
2018,CE,PMN,16–31,10,200,1,3,True,1.0,1.0,0.0,0.0
2018,CE,PODE,16–31,5,200,1,3,True,1.0,1.0,0.0,0.0
2018,CE,PODE,16–31,10,200,1,3,True,1.0,1.0,0.0,0.0
2018,CE,PP,16–31,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,CE,PP,16–31,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,CE,PPS,16–31,5,200,1,5,True,1.0,1.0,0.0,0.0
2018,CE,PPS,16–31,10,200,1,5,True,1.0,1.0,0.0,0.0
2018,CE,PR,16–31,5,200,2,4,True,1.0,1.0,0.0,0.0
2018,CE,PR,16–31,10,200,2,4,True,1.0,1.0,0.0,0.0
2018,CE,PRB,16–31,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,CE,PRB,16–31,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,CE,PROS,16–31,5,200,6,30,True,0.9975,1.0,1.5,1.5
2018,CE,PROS,16–31,10,200,6,30,True,0.9375,0.7142857142857143,19.5,30.0
2018,CE,PRP,16–31,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,CE,PRP,16–31,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,CE,PRTB,16–31,5,200,4,5,True,0.7277499999999998,0.6,6.0,69.0
2018,CE,PRTB,16–31,10,200,4,5,True,0.6994999999999999,0.6,27.500000000000004,78.0
2018,CE,PSB,16–31,5,200,2,3,True,1.0,1.0,0.0,0.0
2018,CE,PSB,16–31,10,200,2,3,True,1.0,1.0,0.0,0.0
2018,CE,PSC,16–31,5,200,1,1,False,1.0,1.0,0.0,0.0
2018,CE,PSC,16–31,10,200,1,1,False,1.0,1.0,0.0,0.0
2018,CE,PSD,16–31,5,200,2,5,True,1.0,1.0,0.0,0.0
2018,CE,PSD,16–31,10,200,2,5,True,1.0,1.0,0.0,0.0
2018,CE,PSDB,16–31,5,200,4,13,True,1.0,1.0,0.0,0.0
2018,CE,PSDB,16–31,10,200,4,13,True,1.0,1.0,0.0,0.0
2018,CE,PSL,16–31,5,200,1,21,True,1.0,1.0,0.0,0.0
2018,CE,PSL,16–31,10,200,1,21,True,1.0,1.0,0.0,0.0
2018,CE,PSOL,16–31,5,200,6,23,True,0.8000000000000002,0.8,0.0,100.0
2018,CE,PSOL,16–31,10,200,6,23,True,0.8038333333333335,0.8,11.5,100.0
2018,CE,PT,16–31,5,200,5,12,True,0.858,0.6666666666666666,1.0,43.0
2018,CE,PT,16–31,10,200,5,12,True,0.8210000000000001,0.6666666666666666,17.0,60.5
2018,CE,PTB,16–31,5,200,2,2,False,1.0,1.0,0.0,0.0
2018,CE,PTB,16–31,10,200,2,2,False,1.0,1.0,0.0,0.0
2018,CE,PV,16–31,5,200,1,2,True,1.0,1.0,0.0,0.0
2018,CE,PV,16–31,10,200,1,2,True,1.0,1.0,0.0,0.0
