ano_eleicao,sg_partido_norm,n_listas,n_listas_financiadas,bancada,bancada_listas_financiadas,alvo,H_observado,E_esperado,H_maximo,lift,teto_lift,lift_normalizado,dp_nulo_lift,denominador_pequeno
2022,PROS,22,14,3,3,competitividade,11.0,3.4037086887102874,13.0,3.231768933835537,3.8193632854419985,0.791586151866079,0.4164035118872831,True
2022,PROS,22,14,3,3,eleicao,3.0,0.4890386343216532,3.0,6.134484659195297,6.134484659195297,1.0,1.277062875169448,True
2022,PRTB,19,17,0,0,competitividade,1.0,0.5555555555555556,1.0,1.7999999999999998,1.7999999999999998,1.0,0.8944271909999159,True
2022,PRTB,19,17,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,PSB,25,24,14,14,competitividade,57.0,31.870770374875107,71.0,1.7884726139200948,2.22774658926889,0.6422112028750345,0.10321095922029326,False
2022,PSB,25,24,14,14,eleicao,13.0,5.733982536318681,14.0,2.2671851401114016,2.441583997043048,0.8790227574047921,0.27971031001770685,False
2022,PSC,23,19,6,6,competitividade,26.0,9.566579522140607,31.0,2.7177947917357894,3.2404476363003645,0.766719455480054,0.2253501902561182,False
2022,PSC,23,19,6,6,eleicao,6.0,1.5005002087753834,6.0,3.998666554599705,3.998666554599705,1.0,0.6764064071119188,True
2022,PSD,26,25,42,42,competitividade,98.66666666666666,57.95589453476144,114.0,1.702444030218311,1.9670130349144002,0.7264059581994066,0.07237470543930628,False
2022,PSD,26,25,42,42,eleicao,40.0,21.49915249336185,42.0,1.8605384566833754,1.953565379517544,0.9024430575686004,0.1298878797015625,False
2022,PSDB,25,24,13,13,competitividade,44.5,19.991236417867597,49.0,2.225975375901571,2.4510740094197074,0.8448744639784744,0.14243438270756198,False
2022,PSDB,25,24,13,13,eleicao,12.0,4.927498325321438,13.0,2.435312852027646,2.6382555896966164,0.8761226642867411,0.3199003178941048,True
2022,PSOL,27,27,12,12,competitividade,15.0,7.885162252035316,20.0,1.902307082663797,2.5364094435517295,0.5872829579711036,0.2523694078904368,False
2022,PSOL,27,27,12,12,eleicao,12.0,3.805241364280266,12.0,3.153545032029713,3.153545032029713,1.0,0.3968692645785119,True
2022,PSTU,13,11,0,0,competitividade,0.0,0.0,0.0,,,,,True
2022,PSTU,13,11,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,PT,27,27,69,69,competitividade,96.0,54.74162699746224,111.0,1.753692852506018,2.027707360710083,0.733373021659845,0.07776686245061427,False
2022,PT,27,27,69,69,eleicao,68.0,31.377859541932768,69.0,2.1671331630867336,2.199002768426244,0.973419906793592,0.11594310536523854,False
2022,PTB,26,23,1,1,competitividade,25.0,8.75479291423314,34.0,2.8555786807196943,3.883587005778784,0.64349668555208,0.25388352354334115,False
2022,PTB,26,23,1,1,eleicao,0.0,0.10638297872340426,1.0,0.0,9.4,-0.11904761904761905,2.898275349237888,True
2022,PV,27,27,6,6,competitividade,12.0,6.613636363636363,13.0,1.8144329896907216,1.9656357388316152,0.8434163701067616,0.24793314796871624,False
2022,PV,27,27,6,6,eleicao,4.0,3.125,6.0,1.28,1.92,0.30434782608695654,0.382506354340828,True
2022,REDE,25,24,2,2,competitividade,11.5,5.933333333333334,13.0,1.9382022471910112,2.191011235955056,0.7877358490566038,0.24741885288902135,False
2022,REDE,25,24,2,2,eleicao,2.0,0.36507936507936506,2.0,5.478260869565218,5.478260869565218,1.0,1.488455892923799,True
2022,REPUBLICANOS,27,27,40,40,competitividade,96.0,49.461937040270236,108.0,1.940886381417696,2.183497179094908,0.7950051745262704,0.0847738463545213,False
2022,REPUBLICANOS,27,27,40,40,eleicao,40.0,18.784044685516296,40.0,2.1294668251530817,2.1294668251530817,1.0,0.14371005753748223,False
2022,SOLIDARIEDADE,24,22,4,4,competitividade,27.0,12.208557400046761,31.0,2.211563505438946,2.539202543281753,0.7871371514601038,0.1865015615052786,False
2022,SOLIDARIEDADE,24,22,4,4,eleicao,4.0,0.8714311693035097,4.0,4.590150250417362,4.590150250417362,1.0,0.9298684918993181,True
2022,UNIAO,26,26,59,59,competitividade,122.0,86.4470337230634,142.0,1.4112687821172902,1.642624320169305,0.6399832206925158,0.05353698547109716,False
2022,UNIAO,26,26,59,59,eleicao,58.5,36.753758777916026,59.0,1.5916739388067835,1.605277989565816,0.9775242929801711,0.08942240716606065,False
2022,UP,13,13,0,0,competitividade,0.0,0.0,0.0,,,,,True
2022,UP,13,13,0,0,eleicao,0.0,0.0,0.0,,,,,True
