ano_eleicao,sg_uf,sg_partido_norm,limiar,C,k,proporcao,lista_sem_recursos,massa_financeira,empate_corte
2018,PA,PMB,70,1,1,1.0,False,1.0,False
2018,PA,PMB,80,1,1,1.0,False,1.0,False
2018,PA,PMB,90,1,1,1.0,False,1.0,False
2018,PA,PMB,95,1,1,1.0,False,1.0,False
2018,PA,PMN,50,3,1,0.3333333333333333,False,1.0,False
2018,PA,PMN,60,3,1,0.3333333333333333,False,1.0,False
2018,PA,PMN,70,3,1,0.3333333333333333,False,1.0,False
2018,PA,PMN,80,3,1,0.3333333333333333,False,1.0,False
2018,PA,PMN,90,3,1,0.3333333333333333,False,1.0,False
2018,PA,PMN,95,3,1,0.3333333333333333,False,1.0,False
2018,PA,PODE,50,1,1,1.0,False,1.0,False
2018,PA,PODE,60,1,1,1.0,False,1.0,False
2018,PA,PODE,70,1,1,1.0,False,1.0,False
2018,PA,PODE,80,1,1,1.0,False,1.0,False
2018,PA,PODE,90,1,1,1.0,False,1.0,False
2018,PA,PODE,95,1,1,1.0,False,1.0,False
2018,PA,PP,50,1,1,1.0,False,1.0,False
2018,PA,PP,60,1,1,1.0,False,1.0,False
2018,PA,PP,70,1,1,1.0,False,1.0,False
2018,PA,PP,80,1,1,1.0,False,1.0,False
2018,PA,PP,90,1,1,1.0,False,1.0,False
2018,PA,PP,95,1,1,1.0,False,1.0,False
2018,PA,PPL,50,7,2,0.2857142857142857,False,0.7083333333333334,False
2018,PA,PPL,60,7,2,0.2857142857142857,False,0.7083333333333334,False
2018,PA,PPL,70,7,2,0.2857142857142857,False,0.7083333333333334,False
2018,PA,PPL,80,7,3,0.42857142857142855,False,0.8125,True
2018,PA,PPL,90,7,4,0.5714285714285714,False,0.9166666666666666,False
2018,PA,PPL,95,7,5,0.7142857142857143,False,1.0,False
2018,PA,PPS,50,1,1,1.0,False,1.0,False
2018,PA,PPS,60,1,1,1.0,False,1.0,False
2018,PA,PPS,70,1,1,1.0,False,1.0,False
2018,PA,PPS,80,1,1,1.0,False,1.0,False
2018,PA,PPS,90,1,1,1.0,False,1.0,False
2018,PA,PPS,95,1,1,1.0,False,1.0,False
2018,PA,PR,50,1,1,1.0,False,1.0,False
2018,PA,PR,60,1,1,1.0,False,1.0,False
2018,PA,PR,70,1,1,1.0,False,1.0,False
2018,PA,PR,80,1,1,1.0,False,1.0,False
2018,PA,PR,90,1,1,1.0,False,1.0,False
2018,PA,PR,95,1,1,1.0,False,1.0,False
2018,PA,PRB,50,1,1,1.0,False,1.0,False
2018,PA,PRB,60,1,1,1.0,False,1.0,False
2018,PA,PRB,70,1,1,1.0,False,1.0,False
2018,PA,PRB,80,1,1,1.0,False,1.0,False
2018,PA,PRB,90,1,1,1.0,False,1.0,False
2018,PA,PRB,95,1,1,1.0,False,1.0,False
2018,PA,PROS,50,1,1,1.0,False,1.0,False
2018,PA,PROS,60,1,1,1.0,False,1.0,False
2018,PA,PROS,70,1,1,1.0,False,1.0,False
2018,PA,PROS,80,1,1,1.0,False,1.0,False
2018,PA,PROS,90,1,1,1.0,False,1.0,False
2018,PA,PROS,95,1,1,1.0,False,1.0,False
2018,PA,PRP,50,10,0,0.0,True,,False
2018,PA,PRP,60,10,0,0.0,True,,False
2018,PA,PRP,70,10,0,0.0,True,,False
2018,PA,PRP,80,10,0,0.0,True,,False
2018,PA,PRP,90,10,0,0.0,True,,False
2018,PA,PRP,95,10,0,0.0,True,,False
2018,PA,PRTB,50,4,2,0.5,False,0.6666666666666665,True
2018,PA,PRTB,60,4,2,0.5,False,0.6666666666666665,True
2018,PA,PRTB,70,4,3,0.75,False,1.0,False
2018,PA,PRTB,80,4,3,0.75,False,1.0,False
2018,PA,PRTB,90,4,3,0.75,False,1.0,False
2018,PA,PRTB,95,4,3,0.75,False,1.0,False
2018,PA,PSB,50,1,1,1.0,False,1.0,False
2018,PA,PSB,60,1,1,1.0,False,1.0,False
2018,PA,PSB,70,1,1,1.0,False,1.0,False
2018,PA,PSB,80,1,1,1.0,False,1.0,False
2018,PA,PSB,90,1,1,1.0,False,1.0,False
2018,PA,PSB,95,1,1,1.0,False,1.0,False
2018,PA,PSC,50,2,1,0.5,False,1.0,False
2018,PA,PSC,60,2,1,0.5,False,1.0,False
2018,PA,PSC,70,2,1,0.5,False,1.0,False
2018,PA,PSC,80,2,1,0.5,False,1.0,False
2018,PA,PSC,90,2,1,0.5,False,1.0,False
2018,PA,PSC,95,2,1,0.5,False,1.0,False
2018,PA,PSD,50,4,1,0.25,False,0.6510351686834148,False
2018,PA,PSD,60,4,1,0.25,False,0.6510351686834148,False
2018,PA,PSD,70,4,2,0.5,False,0.8682027587167799,False
2018,PA,PSD,80,4,2,0.5,False,0.8682027587167799,False
2018,PA,PSD,90,4,3,0.75,False,0.9961894876416348,False
2018,PA,PSD,95,4,3,0.75,False,0.9961894876416348,False
2018,PA,PSDB,50,6,1,0.16666666666666666,False,0.5423100151513088,False
2018,PA,PSDB,60,6,2,0.3333333333333333,False,0.8060412880485568,False
2018,PA,PSDB,70,6,2,0.3333333333333333,False,0.8060412880485568,False
2018,PA,PSDB,80,6,2,0.3333333333333333,False,0.8060412880485568,False
2018,PA,PSDB,90,6,4,0.6666666666666666,False,0.9469372678930738,False
2018,PA,PSDB,95,6,5,0.8333333333333334,False,0.9736268727102751,False
2018,PA,PSL,50,2,1,0.5,False,1.0,False
2018,PA,PSL,60,2,1,0.5,False,1.0,False
2018,PA,PSL,70,2,1,0.5,False,1.0,False
2018,PA,PSL,80,2,1,0.5,False,1.0,False
2018,PA,PSL,90,2,1,0.5,False,1.0,False
2018,PA,PSL,95,2,1,0.5,False,1.0,False
2018,PA,PSOL,50,18,1,0.05555555555555555,False,0.5511073500328264,False
2018,PA,PSOL,60,18,2,0.1111111111111111,False,0.6095295444476926,False
2018,PA,PSOL,70,18,4,0.2222222222222222,False,0.7155481795573504,False
2018,PA,PSOL,80,18,6,0.3333333333333333,False,0.811076512799403,False
2018,PA,PSOL,90,18,10,0.5555555555555556,False,0.9165356013348459,False
2018,PA,PSOL,95,18,12,0.6666666666666666,False,0.9554405310587821,False
2018,PA,PT,50,7,2,0.2857142857142857,False,0.5539560696002513,False
2018,PA,PT,60,7,3,0.42857142857142855,False,0.7343235024416506,False
2018,PA,PT,70,7,3,0.42857142857142855,False,0.7343235024416506,False
2018,PA,PT,80,7,4,0.5714285714285714,False,0.9063112260619712,False
2018,PA,PT,90,7,4,0.5714285714285714,False,0.9063112260619712,False
2018,PA,PT,95,7,5,0.7142857142857143,False,0.9599874545535747,False
2018,PA,PTB,50,2,1,0.5,False,0.8312022932798993,False
2018,PA,PTB,60,2,1,0.5,False,0.8312022932798993,False
2018,PA,PTB,70,2,1,0.5,False,0.8312022932798993,False
2018,PA,PTB,80,2,1,0.5,False,0.8312022932798993,False
2018,PA,PTB,90,2,2,1.0,False,1.0,False
2018,PA,PTB,95,2,2,1.0,False,1.0,False
2018,PA,PTC,50,5,1,0.2,False,0.9411764705882353,False
2018,PA,PTC,60,5,1,0.2,False,0.9411764705882353,False
2018,PA,PTC,70,5,1,0.2,False,0.9411764705882353,False
2018,PA,PTC,80,5,1,0.2,False,0.9411764705882353,False
2018,PA,PTC,90,5,1,0.2,False,0.9411764705882353,False
2018,PA,PTC,95,5,2,0.4,False,1.0,False
2018,PA,PV,50,2,1,0.5,False,0.9419242561436103,False
2018,PA,PV,60,2,1,0.5,False,0.9419242561436103,False
2018,PA,PV,70,2,1,0.5,False,0.9419242561436103,False
2018,PA,PV,80,2,1,0.5,False,0.9419242561436103,False
2018,PA,PV,90,2,1,0.5,False,0.9419242561436103,False
2018,PA,PV,95,2,2,1.0,False,1.0,False
2018,PA,REDE,50,5,0,0.0,True,,False
2018,PA,REDE,60,5,0,0.0,True,,False
2018,PA,REDE,70,5,0,0.0,True,,False
2018,PA,REDE,80,5,0,0.0,True,,False
2018,PA,REDE,90,5,0,0.0,True,,False
2018,PA,REDE,95,5,0,0.0,True,,False
2018,PA,SOLIDARIEDADE,50,3,1,0.3333333333333333,False,0.9259259259259259,False
2018,PA,SOLIDARIEDADE,60,3,1,0.3333333333333333,False,0.9259259259259259,False
2018,PA,SOLIDARIEDADE,70,3,1,0.3333333333333333,False,0.9259259259259259,False
2018,PA,SOLIDARIEDADE,80,3,1,0.3333333333333333,False,0.9259259259259259,False
2018,PA,SOLIDARIEDADE,90,3,1,0.3333333333333333,False,0.9259259259259259,False
2018,PA,SOLIDARIEDADE,95,3,2,0.6666666666666666,False,0.9629629629629629,True
2018,PB,AVANTE,50,11,1,0.09090909090909091,False,0.7640878701050621,False
2018,PB,AVANTE,60,11,1,0.09090909090909091,False,0.7640878701050621,False
2018,PB,AVANTE,70,11,1,0.09090909090909091,False,0.7640878701050621,False
2018,PB,AVANTE,80,11,2,0.18181818181818182,False,0.9551098376313276,False
2018,PB,AVANTE,90,11,2,0.18181818181818182,False,0.9551098376313276,False
2018,PB,AVANTE,95,11,2,0.18181818181818182,False,0.9551098376313276,False
2018,PB,DC,50,1,1,1.0,False,1.0,False
2018,PB,DC,60,1,1,1.0,False,1.0,False
2018,PB,DC,70,1,1,1.0,False,1.0,False
2018,PB,DC,80,1,1,1.0,False,1.0,False
2018,PB,DC,90,1,1,1.0,False,1.0,False
2018,PB,DC,95,1,1,1.0,False,1.0,False
2018,PB,DEM,50,2,1,0.5,False,0.9819897111542294,False
2018,PB,DEM,60,2,1,0.5,False,0.9819897111542294,False
2018,PB,DEM,70,2,1,0.5,False,0.9819897111542294,False
2018,PB,DEM,80,2,1,0.5,False,0.9819897111542294,False
2018,PB,DEM,90,2,1,0.5,False,0.9819897111542294,False
2018,PB,DEM,95,2,1,0.5,False,0.9819897111542294,False
2018,PB,MDB,50,10,1,0.1,False,0.6608511763150938,False
2018,PB,MDB,60,10,1,0.1,False,0.6608511763150938,False
2018,PB,MDB,70,10,2,0.2,False,0.8150497841219491,False
2018,PB,MDB,80,10,2,0.2,False,0.8150497841219491,False
2018,PB,MDB,90,10,3,0.3,False,0.9031632742972949,False
2018,PB,MDB,95,10,5,0.5,False,0.962551766675478,False
2018,PB,NOVO,50,2,1,0.5,False,0.5566969055663502,False
2018,PB,NOVO,60,2,2,1.0,False,1.0,False
2018,PB,NOVO,70,2,2,1.0,False,1.0,False
2018,PB,NOVO,80,2,2,1.0,False,1.0,False
2018,PB,NOVO,90,2,2,1.0,False,1.0,False
2018,PB,NOVO,95,2,2,1.0,False,1.0,False
2018,PB,PATRI,50,10,1,0.1,False,1.0,False
2018,PB,PATRI,60,10,1,0.1,False,1.0,False
2018,PB,PATRI,70,10,1,0.1,False,1.0,False
2018,PB,PATRI,80,10,1,0.1,False,1.0,False
2018,PB,PATRI,90,10,1,0.1,False,1.0,False
2018,PB,PATRI,95,10,1,0.1,False,1.0,False
2018,PB,PC DO B,50,4,1,0.25,False,0.7289898713386258,False
2018,PB,PC DO B,60,4,1,0.25,False,0.7289898713386258,False
2018,PB,PC DO B,70,4,1,0.25,False,0.7289898713386258,False
2018,PB,PC DO B,80,4,2,0.5,False,0.849739939775527,False
2018,PB,PC DO B,90,4,3,0.75,False,0.924874532347842,False
2018,PB,PC DO B,95,4,4,1.0,False,1.0,False
2018,PB,PDT,50,1,1,1.0,False,1.0,False
2018,PB,PDT,60,1,1,1.0,False,1.0,False
2018,PB,PDT,70,1,1,1.0,False,1.0,False
2018,PB,PDT,80,1,1,1.0,False,1.0,False
2018,PB,PDT,90,1,1,1.0,False,1.0,False
2018,PB,PDT,95,1,1,1.0,False,1.0,False
2018,PB,PHS,50,5,2,0.4,False,0.6491228070175439,False
2018,PB,PHS,60,5,2,0.4,False,0.6491228070175439,False
2018,PB,PHS,70,5,3,0.6,False,0.7660818713450294,True
2018,PB,PHS,80,5,4,0.8,False,0.8830409356725146,True
2018,PB,PHS,90,5,5,1.0,False,1.0,False
2018,PB,PHS,95,5,5,1.0,False,1.0,False
2018,PB,PMN,50,2,1,0.5,False,1.0,False
2018,PB,PMN,60,2,1,0.5,False,1.0,False
2018,PB,PMN,70,2,1,0.5,False,1.0,False
2018,PB,PMN,80,2,1,0.5,False,1.0,False
2018,PB,PMN,90,2,1,0.5,False,1.0,False
2018,PB,PMN,95,2,1,0.5,False,1.0,False
2018,PB,PODE,50,2,1,0.5,False,1.0,False
2018,PB,PODE,60,2,1,0.5,False,1.0,False
2018,PB,PODE,70,2,1,0.5,False,1.0,False
2018,PB,PODE,80,2,1,0.5,False,1.0,False
2018,PB,PODE,90,2,1,0.5,False,1.0,False
2018,PB,PODE,95,2,1,0.5,False,1.0,False
2018,PB,PP,50,7,2,0.2857142857142857,False,0.6579257004124771,False
2018,PB,PP,60,7,2,0.2857142857142857,False,0.6579257004124771,False
2018,PB,PP,70,7,3,0.42857142857142855,False,0.789376932184067,False
2018,PB,PP,80,7,4,0.5714285714285714,False,0.8689419397878854,False
2018,PB,PP,90,7,5,0.7142857142857143,False,0.9213651638727312,False
2018,PB,PP,95,7,6,0.8571428571428571,False,0.9606825819363656,True
2018,PB,PPL,50,1,0,0.0,True,,False
2018,PB,PPL,60,1,0,0.0,True,,False
2018,PB,PPL,70,1,0,0.0,True,,False
2018,PB,PPL,80,1,0,0.0,True,,False
2018,PB,PPL,90,1,0,0.0,True,,False
2018,PB,PPL,95,1,0,0.0,True,,False
2018,PB,PPS,50,3,1,0.3333333333333333,False,1.0,False
2018,PB,PPS,60,3,1,0.3333333333333333,False,1.0,False
2018,PB,PPS,70,3,1,0.3333333333333333,False,1.0,False
2018,PB,PPS,80,3,1,0.3333333333333333,False,1.0,False
2018,PB,PPS,90,3,1,0.3333333333333333,False,1.0,False
2018,PB,PPS,95,3,1,0.3333333333333333,False,1.0,False
2018,PB,PR,50,2,1,0.5,False,0.9431818181818182,False
2018,PB,PR,60,2,1,0.5,False,0.9431818181818182,False
2018,PB,PR,70,2,1,0.5,False,0.9431818181818182,False
2018,PB,PR,80,2,1,0.5,False,0.9431818181818182,False
2018,PB,PR,90,2,1,0.5,False,0.9431818181818182,False
2018,PB,PR,95,2,2,1.0,False,1.0,False
2018,PB,PRB,50,3,1,0.3333333333333333,False,0.6103516713363231,False
2018,PB,PRB,60,3,1,0.3333333333333333,False,0.6103516713363231,False
2018,PB,PRB,70,3,2,0.6666666666666666,False,0.9970319547124596,False
2018,PB,PRB,80,3,2,0.6666666666666666,False,0.9970319547124596,False
2018,PB,PRB,90,3,2,0.6666666666666666,False,0.9970319547124596,False
2018,PB,PRB,95,3,2,0.6666666666666666,False,0.9970319547124596,False
2018,PB,PROS,50,1,1,1.0,False,1.0,False
2018,PB,PROS,60,1,1,1.0,False,1.0,False
2018,PB,PROS,70,1,1,1.0,False,1.0,False
2018,PB,PROS,80,1,1,1.0,False,1.0,False
2018,PB,PROS,90,1,1,1.0,False,1.0,False
2018,PB,PROS,95,1,1,1.0,False,1.0,False
2018,PB,PRP,50,5,1,0.2,False,0.6,False
2018,PB,PRP,60,5,1,0.2,False,0.6,False
2018,PB,PRP,70,5,2,0.4,False,1.0,False
2018,PB,PRP,80,5,2,0.4,False,1.0,False
2018,PB,PRP,90,5,2,0.4,False,1.0,False
2018,PB,PRP,95,5,2,0.4,False,1.0,False
2018,PB,PRTB,50,7,2,0.2857142857142857,False,0.6451259583789705,False
2018,PB,PRTB,60,7,2,0.2857142857142857,False,0.6451259583789705,False
2018,PB,PRTB,70,7,3,0.42857142857142855,False,0.8156261409273458,False
2018,PB,PRTB,80,7,3,0.42857142857142855,False,0.8156261409273458,False
2018,PB,PRTB,90,7,4,0.5714285714285714,False,0.9379335523913838,False
2018,PB,PRTB,95,7,5,0.7142857142857143,False,1.0,False
2018,PB,PSB,50,4,1,0.25,False,0.6299212598425197,False
2018,PB,PSB,60,4,1,0.25,False,0.6299212598425197,False
2018,PB,PSB,70,4,2,0.5,False,1.0,False
2018,PB,PSB,80,4,2,0.5,False,1.0,False
2018,PB,PSB,90,4,2,0.5,False,1.0,False
2018,PB,PSB,95,4,2,0.5,False,1.0,False
2018,PB,PSC,50,3,1,0.3333333333333333,False,0.7692253018861771,False
2018,PB,PSC,60,3,1,0.3333333333333333,False,0.7692253018861771,False
2018,PB,PSC,70,3,1,0.3333333333333333,False,0.7692253018861771,False
2018,PB,PSC,80,3,2,0.6666666666666666,False,1.0,False
2018,PB,PSC,90,3,2,0.6666666666666666,False,1.0,False
2018,PB,PSC,95,3,2,0.6666666666666666,False,1.0,False
2018,PB,PSD,50,2,0,0.0,True,,False
2018,PB,PSD,60,2,0,0.0,True,,False
2018,PB,PSD,70,2,0,0.0,True,,False
2018,PB,PSD,80,2,0,0.0,True,,False
2018,PB,PSD,90,2,0,0.0,True,,False
2018,PB,PSD,95,2,0,0.0,True,,False
2018,PB,PSDB,50,8,2,0.25,False,0.6439865599367527,False
2018,PB,PSDB,60,8,2,0.25,False,0.6439865599367527,False
2018,PB,PSDB,70,8,3,0.375,False,0.8989524656586619,False
2018,PB,PSDB,80,8,3,0.375,False,0.8989524656586619,False
2018,PB,PSDB,90,8,4,0.5,False,0.949105642850084,False
2018,PB,PSDB,95,8,5,0.625,False,0.9663174885528873,True
2018,PB,PSL,50,14,1,0.07142857142857142,False,0.6677971592467014,False
2018,PB,PSL,60,14,1,0.07142857142857142,False,0.6677971592467014,False
2018,PB,PSL,70,14,2,0.14285714285714285,False,0.7305291466546128,False
2018,PB,PSL,80,14,4,0.2857142857142857,False,0.832007365920492,False
2018,PB,PSL,90,14,7,0.5,False,0.9206624582949661,False
2018,PB,PSL,95,14,9,0.6428571428571429,False,0.9667889283069458,False
2018,PB,PSOL,50,5,3,0.6,False,0.6185446569328141,True
2018,PB,PSOL,60,5,3,0.6,False,0.6185446569328141,True
2018,PB,PSOL,70,5,4,0.8,False,0.8135766975804065,False
2018,PB,PSOL,80,5,4,0.8,False,0.8135766975804065,False
2018,PB,PSOL,90,5,5,1.0,False,1.0,False
2018,PB,PSOL,95,5,5,1.0,False,1.0,False
2018,PB,PT,50,4,2,0.5,False,0.8920120597510465,False
2018,PB,PT,60,4,2,0.5,False,0.8920120597510465,False
2018,PB,PT,70,4,2,0.5,False,0.8920120597510465,False
2018,PB,PT,80,4,2,0.5,False,0.8920120597510465,False
2018,PB,PT,90,4,3,0.75,False,0.9814236761933521,False
2018,PB,PT,95,4,3,0.75,False,0.9814236761933521,False
2018,PB,PTB,50,2,1,0.5,False,0.7811519198274002,False
2018,PB,PTB,60,2,1,0.5,False,0.7811519198274002,False
2018,PB,PTB,70,2,1,0.5,False,0.7811519198274002,False
2018,PB,PTB,80,2,2,1.0,False,1.0,False
2018,PB,PTB,90,2,2,1.0,False,1.0,False
2018,PB,PTB,95,2,2,1.0,False,1.0,False
2018,PB,PTC,50,6,1,0.16666666666666666,False,0.7692307692307693,False
2018,PB,PTC,60,6,1,0.16666666666666666,False,0.7692307692307693,False
2018,PB,PTC,70,6,1,0.16666666666666666,False,0.7692307692307693,False
2018,PB,PTC,80,6,2,0.3333333333333333,False,1.0,False
2018,PB,PTC,90,6,2,0.3333333333333333,False,1.0,False
2018,PB,PTC,95,6,2,0.3333333333333333,False,1.0,False
2018,PB,PV,50,5,1,0.2,False,0.6487119437939111,False
2018,PB,PV,60,5,1,0.2,False,0.6487119437939111,False
2018,PB,PV,70,5,2,0.4,False,1.0,False
2018,PB,PV,80,5,2,0.4,False,1.0,False
2018,PB,PV,90,5,2,0.4,False,1.0,False
2018,PB,PV,95,5,2,0.4,False,1.0,False
2018,PB,REDE,50,4,1,0.25,False,0.9943181818181818,False
2018,PB,REDE,60,4,1,0.25,False,0.9943181818181818,False
2018,PB,REDE,70,4,1,0.25,False,0.9943181818181818,False
2018,PB,REDE,80,4,1,0.25,False,0.9943181818181818,False
2018,PB,REDE,90,4,1,0.25,False,0.9943181818181818,False
2018,PB,REDE,95,4,1,0.25,False,0.9943181818181818,False
2018,PB,SOLIDARIEDADE,50,1,0,0.0,True,,False
2018,PB,SOLIDARIEDADE,60,1,0,0.0,True,,False
2018,PB,SOLIDARIEDADE,70,1,0,0.0,True,,False
2018,PB,SOLIDARIEDADE,80,1,0,0.0,True,,False
2018,PB,SOLIDARIEDADE,90,1,0,0.0,True,,False
2018,PB,SOLIDARIEDADE,95,1,0,0.0,True,,False
2018,PE,AVANTE,50,6,1,0.16666666666666666,False,0.9918116683725691,False
2018,PE,AVANTE,60,6,1,0.16666666666666666,False,0.9918116683725691,False
2018,PE,AVANTE,70,6,1,0.16666666666666666,False,0.9918116683725691,False
2018,PE,AVANTE,80,6,1,0.16666666666666666,False,0.9918116683725691,False
2018,PE,AVANTE,90,6,1,0.16666666666666666,False,0.9918116683725691,False
2018,PE,AVANTE,95,6,1,0.16666666666666666,False,0.9918116683725691,False
2018,PE,DC,50,15,4,0.26666666666666666,False,0.5070175438596491,True
2018,PE,DC,60,15,6,0.4,False,0.6157894736842106,True
2018,PE,DC,70,15,8,0.5333333333333333,False,0.7157894736842106,True
2018,PE,DC,80,15,10,0.6666666666666666,False,0.8070175438596494,True
2018,PE,DC,90,15,13,0.8666666666666667,False,0.9438596491228068,True
2018,PE,DC,95,15,14,0.9333333333333333,False,0.9894736842105263,False
2018,PE,DEM,50,4,1,0.25,False,0.5562130177514792,False
2018,PE,DEM,60,4,2,0.5,False,0.7928994082840237,False
2018,PE,DEM,70,4,2,0.5,False,0.7928994082840237,False
2018,PE,DEM,80,4,3,0.75,False,1.0,False
2018,PE,DEM,90,4,3,0.75,False,1.0,False
2018,PE,DEM,95,4,3,0.75,False,1.0,False
2018,PE,MDB,50,2,1,0.5,False,1.0,False
2018,PE,MDB,60,2,1,0.5,False,1.0,False
2018,PE,MDB,70,2,1,0.5,False,1.0,False
2018,PE,MDB,80,2,1,0.5,False,1.0,False
2018,PE,MDB,90,2,1,0.5,False,1.0,False
2018,PE,MDB,95,2,1,0.5,False,1.0,False
2018,PE,NOVO,50,9,1,0.1111111111111111,False,0.5433794937194636,False
2018,PE,NOVO,60,9,2,0.2222222222222222,False,0.7156595052584723,False
2018,PE,NOVO,70,9,2,0.2222222222222222,False,0.7156595052584723,False
2018,PE,NOVO,80,9,3,0.3333333333333333,False,0.822673630101671,False
2018,PE,NOVO,90,9,6,0.6666666666666666,False,0.9139148175753198,True
2018,PE,NOVO,95,9,8,0.8888888888888888,False,0.9713049391917733,True
2018,PE,PATRI,50,35,1,0.02857142857142857,False,0.7964454040766398,False
2018,PE,PATRI,60,35,1,0.02857142857142857,False,0.7964454040766398,False
2018,PE,PATRI,70,35,1,0.02857142857142857,False,0.7964454040766398,False
2018,PE,PATRI,80,35,2,0.05714285714285714,False,0.8133432653356458,True
2018,PE,PATRI,90,35,11,0.3142857142857143,False,0.9035625041276456,True
2018,PE,PATRI,95,35,17,0.4857142857142857,False,0.9501422620240948,True
2018,PE,PC DO B,50,1,1,1.0,False,1.0,False
2018,PE,PC DO B,60,1,1,1.0,False,1.0,False
2018,PE,PC DO B,70,1,1,1.0,False,1.0,False
2018,PE,PC DO B,80,1,1,1.0,False,1.0,False
2018,PE,PC DO B,90,1,1,1.0,False,1.0,False
2018,PE,PC DO B,95,1,1,1.0,False,1.0,False
2018,PE,PCB,50,4,1,0.25,False,0.634109103444589,False
2018,PE,PCB,60,4,1,0.25,False,0.634109103444589,False
2018,PE,PCB,70,4,2,0.5,False,0.853566846113141,False
2018,PE,PCB,80,4,2,0.5,False,0.853566846113141,False
2018,PE,PCB,90,4,3,0.75,False,0.9423680310051114,False
2018,PE,PCB,95,4,4,1.0,False,1.0,False
2018,PE,PDT,50,9,1,0.1111111111111111,False,0.8374281681821725,False
2018,PE,PDT,60,9,1,0.1111111111111111,False,0.8374281681821725,False
2018,PE,PDT,70,9,1,0.1111111111111111,False,0.8374281681821725,False
2018,PE,PDT,80,9,1,0.1111111111111111,False,0.8374281681821725,False
2018,PE,PDT,90,9,2,0.2222222222222222,False,0.9748141904306113,False
2018,PE,PDT,95,9,2,0.2222222222222222,False,0.9748141904306113,False
2018,PE,PHS,50,10,3,0.3,False,0.5701576214921963,False
2018,PE,PHS,60,10,4,0.4,False,0.6755554076498206,False
2018,PE,PHS,70,10,5,0.5,False,0.7748398306845112,False
2018,PE,PHS,80,10,6,0.6,False,0.8362970555424131,False
2018,PE,PHS,90,10,8,0.8,False,0.9461798538769577,False
2018,PE,PHS,95,10,9,0.9,False,0.9730899269384787,True
2018,PE,PMN,50,11,1,0.09090909090909091,False,1.0,False
2018,PE,PMN,60,11,1,0.09090909090909091,False,1.0,False
2018,PE,PMN,70,11,1,0.09090909090909091,False,1.0,False
2018,PE,PMN,80,11,1,0.09090909090909091,False,1.0,False
2018,PE,PMN,90,11,1,0.09090909090909091,False,1.0,False
2018,PE,PMN,95,11,1,0.09090909090909091,False,1.0,False
2018,PE,PODE,50,2,1,0.5,False,1.0,False
2018,PE,PODE,60,2,1,0.5,False,1.0,False
2018,PE,PODE,70,2,1,0.5,False,1.0,False
2018,PE,PODE,80,2,1,0.5,False,1.0,False
2018,PE,PODE,90,2,1,0.5,False,1.0,False
2018,PE,PODE,95,2,1,0.5,False,1.0,False
2018,PE,PP,50,8,2,0.25,False,0.5567409688148941,False
2018,PE,PP,60,8,3,0.375,False,0.7981565272313791,False
2018,PE,PP,70,8,3,0.375,False,0.7981565272313791,False
2018,PE,PP,80,8,4,0.5,False,1.0,False
2018,PE,PP,90,8,4,0.5,False,1.0,False
2018,PE,PP,95,8,4,0.5,False,1.0,False
2018,PE,PPL,50,17,3,0.17647058823529413,False,0.5559968228752978,False
2018,PE,PPL,60,17,4,0.23529411764705882,False,0.6127879269261318,True
2018,PE,PPL,70,17,6,0.35294117647058826,False,0.7263701350277998,True
2018,PE,PPL,80,17,8,0.47058823529411764,False,0.839952343129468,True
2018,PE,PPL,90,17,10,0.5882352941176471,False,0.9483717235901509,True
2018,PE,PPL,95,17,11,0.6470588235294118,False,1.0,False
2018,PE,PPS,50,4,1,0.25,False,0.9252839619602469,False
2018,PE,PPS,60,4,1,0.25,False,0.9252839619602469,False
2018,PE,PPS,70,4,1,0.25,False,0.9252839619602469,False
2018,PE,PPS,80,4,1,0.25,False,0.9252839619602469,False
2018,PE,PPS,90,4,1,0.25,False,0.9252839619602469,False
2018,PE,PPS,95,4,2,0.5,False,0.9643465293764676,False
2018,PE,PR,50,11,1,0.09090909090909091,False,0.5415162454873647,False
2018,PE,PR,60,11,2,0.18181818181818182,False,0.9626955475330926,False
2018,PE,PR,70,11,2,0.18181818181818182,False,0.9626955475330926,False
2018,PE,PR,80,11,2,0.18181818181818182,False,0.9626955475330926,False
2018,PE,PR,90,11,2,0.18181818181818182,False,0.9626955475330926,False
2018,PE,PR,95,11,2,0.18181818181818182,False,0.9626955475330926,False
2018,PE,PRB,50,3,1,0.3333333333333333,False,0.6086849218684584,False
2018,PE,PRB,60,3,1,0.3333333333333333,False,0.6086849218684584,False
2018,PE,PRB,70,3,2,0.6666666666666666,False,1.0,False
2018,PE,PRB,80,3,2,0.6666666666666666,False,1.0,False
2018,PE,PRB,90,3,2,0.6666666666666666,False,1.0,False
2018,PE,PRB,95,3,2,0.6666666666666666,False,1.0,False
2018,PE,PROS,50,19,1,0.05263157894736842,False,1.0,False
2018,PE,PROS,60,19,1,0.05263157894736842,False,1.0,False
2018,PE,PROS,70,19,1,0.05263157894736842,False,1.0,False
2018,PE,PROS,80,19,1,0.05263157894736842,False,1.0,False
2018,PE,PROS,90,19,1,0.05263157894736842,False,1.0,False
2018,PE,PROS,95,19,1,0.05263157894736842,False,1.0,False
2018,PE,PRP,50,14,1,0.07142857142857142,False,0.9812286689419796,False
2018,PE,PRP,60,14,1,0.07142857142857142,False,0.9812286689419796,False
2018,PE,PRP,70,14,1,0.07142857142857142,False,0.9812286689419796,False
