Ano,Partido,UF,C,E,K,A,M,magnitude,esperado,amplitude,cobertura,precisao
2022,PRTB,RS,7,0,5.0,0.0,31,16–31,0.0,71.42857142857143,,0.0
2022,PRTB,SC,3,0,2.0,0.0,16,16–31,0.0,66.66666666666667,,0.0
2022,PRTB,SP,59,0,29.999999999999996,0.0,70,39–70,0.0,50.84745762711864,,0.0
2022,PRTB,TO,4,0,1.0,0.0,8,8–12,0.0,25.0,,0.0
2022,PSB,AC,7,0,5.0,0.0,8,8–12,0.0,71.42857142857143,,0.0
2022,PSB,AL,10,0,6.0,0.0,9,8–12,0.0,60.0,,0.0
2022,PSB,AM,2,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PSB,AP,5,0,2.0,0.0,8,8–12,0.0,40.0,,0.0
2022,PSB,BA,30,1,3.0,1.0,39,39–70,0.1,10.0,100.0,33.333333333333336
2022,PSB,CE,22,0,6.0,0.0,22,16–31,0.0,27.272727272727273,,0.0
2022,PSB,DF,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,PSB,ES,11,1,7.0,1.0,10,8–12,0.6363636363636364,63.63636363636363,100.0,14.285714285714286
2022,PSB,GO,18,0,8.0,0.0,17,16–31,0.0,44.44444444444444,,0.0
2022,PSB,MA,13,1,5.0,1.0,18,16–31,0.38461538461538464,38.46153846153846,100.0,20.0
2022,PSB,MG,41,0,4.0,0.0,53,39–70,0.0,9.75609756097561,,0.0
2022,PSB,MS,5,0,1.0,0.0,8,8–12,0.0,20.0,,0.0
2022,PSB,MT,9,0,8.0,0.0,8,8–12,0.0,88.88888888888889,,0.0
2022,PSB,PA,18,0,12.0,0.0,17,16–31,0.0,66.66666666666667,,0.0
2022,PSB,PB,13,1,6.0,1.0,12,8–12,0.46153846153846156,46.15384615384615,100.0,16.666666666666668
2022,PSB,PE,14,5,8.0,5.0,25,16–31,2.857142857142857,57.142857142857146,100.0,62.5
2022,PSB,PR,22,1,6.0,1.0,30,16–31,0.2727272727272727,27.272727272727273,100.0,16.666666666666668
2022,PSB,RJ,36,1,14.0,1.0,46,39–70,0.3888888888888889,38.888888888888886,100.0,7.142857142857143
2022,PSB,RN,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PSB,RO,8,0,4.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PSB,RS,23,1,7.0,1.0,31,16–31,0.30434782608695654,30.434782608695652,100.0,14.285714285714286
2022,PSB,SC,17,0,7.0,0.0,16,16–31,0.0,41.1764705882353,,0.0
2022,PSB,SE,9,0,3.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PSB,SP,67,2,11.0,1.0,70,39–70,0.3283582089552239,16.417910447761194,50.0,9.090909090909092
2022,PSB,TO,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PSC,AC,3,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PSC,AM,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PSC,AP,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,PSC,BA,38,0,5.0,0.0,39,39–70,0.0,13.157894736842104,,0.0
2022,PSC,CE,18,0,11.0,0.0,22,16–31,0.0,61.111111111111114,,0.0
2022,PSC,DF,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PSC,ES,10,0,4.0,0.0,10,8–12,0.0,40.0,,0.0
2022,PSC,GO,13,1,4.0,1.0,17,16–31,0.3076923076923077,30.76923076923077,100.0,25.0
2022,PSC,MA,17,1,6.0,1.0,18,16–31,0.35294117647058826,35.294117647058826,100.0,16.666666666666668
2022,PSC,MG,45,1,4.0,1.0,53,39–70,0.08888888888888889,8.88888888888889,100.0,25.0
2022,PSC,PA,18,0,2.0,0.0,17,16–31,0.0,11.11111111111111,,0.0
2022,PSC,PB,13,2,4.0,2.0,12,8–12,0.6153846153846154,30.76923076923077,100.0,50.0
2022,PSC,PE,9,0,0.0,0.0,25,16–31,0.0,0.0,,
2022,PSC,PI,11,0,0.0,0.0,10,8–12,0.0,0.0,,
2022,PSC,PR,24,0,9.0,0.0,30,16–31,0.0,37.5,,0.0
2022,PSC,RJ,26,0,3.0,0.0,46,39–70,0.0,11.538461538461538,,0.0
2022,PSC,RN,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PSC,RO,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PSC,RR,3,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PSC,RS,29,0,21.0,0.0,31,16–31,0.0,72.41379310344827,,0.0
2022,PSC,SC,15,0,6.0,0.0,16,16–31,0.0,40.0,,0.0
2022,PSC,SP,59,1,8.0,1.0,70,39–70,0.13559322033898305,13.559322033898304,100.0,12.5
2022,PSC,TO,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,PSD,AC,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PSD,AL,10,0,4.0,0.0,9,8–12,0.0,40.0,,0.0
2022,PSD,AM,9,2,6.0,2.0,8,8–12,1.3333333333333333,66.66666666666667,100.0,33.333333333333336
2022,PSD,AP,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PSD,BA,13,6,11.0,6.0,39,39–70,5.076923076923077,84.61538461538461,100.0,54.54545454545455
2022,PSD,CE,17,3,8.0,3.0,22,16–31,1.411764705882353,47.05882352941177,100.0,37.5
2022,PSD,DF,9,0,8.0,0.0,8,8–12,0.0,88.88888888888889,,0.0
2022,PSD,ES,5,0,3.0,0.0,10,8–12,0.0,60.0,,0.0
2022,PSD,GO,13,1,2.0,0.0,17,16–31,0.15384615384615385,15.384615384615385,0.0,0.0
2022,PSD,MA,18,1,4.0,1.0,18,16–31,0.2222222222222222,22.22222222222222,100.0,25.0
2022,PSD,MG,39,4,12.0,4.0,53,39–70,1.2307692307692308,30.76923076923077,100.0,33.333333333333336
2022,PSD,MS,9,0,3.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PSD,MT,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PSD,PA,13,2,9.0,1.0,17,16–31,1.3846153846153846,69.23076923076923,50.0,11.11111111111111
2022,PSD,PE,2,0,0.0,0.0,25,16–31,0.0,0.0,,
2022,PSD,PI,10,3,6.0,3.0,10,8–12,1.8,60.0,100.0,50.0
2022,PSD,PR,29,7,14.0,7.0,30,16–31,3.3793103448275863,48.275862068965516,100.0,50.0
2022,PSD,RJ,47,4,19.0,4.0,46,39–70,1.6170212765957446,40.42553191489362,100.0,21.05263157894737
2022,PSD,RN,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,PSD,RO,8,0,5.0,0.0,8,8–12,0.0,62.5,,0.0
2022,PSD,RR,9,1,6.0,1.0,8,8–12,0.6666666666666666,66.66666666666667,100.0,16.666666666666668
2022,PSD,RS,28,1,8.0,1.0,31,16–31,0.2857142857142857,28.571428571428573,100.0,12.5
2022,PSD,SC,13,2,6.0,2.0,16,16–31,0.9230769230769231,46.15384615384615,100.0,33.333333333333336
2022,PSD,SE,9,2,4.0,2.0,8,8–12,0.8888888888888888,44.44444444444444,100.0,50.0
2022,PSD,SP,48,3,18.0,3.0,70,39–70,1.125,37.5,100.0,16.666666666666668
2022,PSD,TO,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,PSDB,AC,7,0,3.0,0.0,8,8–12,0.0,42.857142857142854,,0.0
2022,PSDB,AL,8,0,4.0,0.0,9,8–12,0.0,50.0,,0.0
2022,PSDB,AM,4,0,3.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PSDB,AP,7,0,3.0,0.0,8,8–12,0.0,42.857142857142854,,0.0
2022,PSDB,BA,17,1,4.0,1.0,39,39–70,0.23529411764705882,23.529411764705884,100.0,25.0
2022,PSDB,CE,11,0,2.0,0.0,22,16–31,0.0,18.181818181818183,,0.0
2022,PSDB,DF,3,0,1.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PSDB,ES,9,0,6.0,0.0,10,8–12,0.0,66.66666666666667,,0.0
2022,PSDB,GO,14,1,5.0,1.0,17,16–31,0.35714285714285715,35.714285714285715,100.0,20.0
2022,PSDB,MA,1,0,1.0,0.0,18,16–31,0.0,100.0,,0.0
2022,PSDB,MG,37,2,8.0,2.0,53,39–70,0.43243243243243246,21.62162162162162,100.0,25.0
2022,PSDB,MS,9,3,6.0,3.0,8,8–12,2.0,66.66666666666667,100.0,50.0
2022,PSDB,MT,7,0,5.0,0.0,8,8–12,0.0,71.42857142857143,,0.0
2022,PSDB,PA,14,0,7.0,0.0,17,16–31,0.0,50.0,,0.0
2022,PSDB,PB,5,0,2.0,0.0,12,8–12,0.0,40.0,,0.0
2022,PSDB,PE,13,0,8.0,0.0,25,16–31,0.0,61.53846153846154,,0.0
2022,PSDB,PR,10,1,3.0,1.0,30,16–31,0.3,30.0,100.0,33.333333333333336
2022,PSDB,RJ,25,0,4.0,0.0,46,39–70,0.0,16.0,,0.0
2022,PSDB,RN,7,0,2.0,0.0,8,8–12,0.0,28.571428571428573,,0.0
2022,PSDB,RR,1,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PSDB,RS,23,2,8.0,2.0,31,16–31,0.6956521739130435,34.78260869565217,100.0,25.0
2022,PSDB,SC,9,0,2.0,0.0,16,16–31,0.0,22.22222222222222,,0.0
2022,PSDB,SE,4,0,2.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PSDB,SP,43,3,13.0,2.0,70,39–70,0.9069767441860465,30.232558139534884,66.66666666666667,15.384615384615385
2022,PSDB,TO,5,0,5.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PSOL,AC,5,0,4.0,0.0,8,8–12,0.0,80.0,,0.0
2022,PSOL,AL,5,0,4.0,0.0,9,8–12,0.0,80.0,,0.0
2022,PSOL,AM,3,0,3.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PSOL,AP,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PSOL,BA,27,0,16.0,0.0,39,39–70,0.0,59.25925925925926,,0.0
2022,PSOL,CE,18,0,12.0,0.0,22,16–31,0.0,66.66666666666667,,0.0
2022,PSOL,DF,6,0,5.0,0.0,8,8–12,0.0,83.33333333333333,,0.0
2022,PSOL,ES,3,0,3.0,0.0,10,8–12,0.0,100.0,,0.0
2022,PSOL,GO,8,0,8.0,0.0,17,16–31,0.0,100.0,,0.0
2022,PSOL,MA,14,0,10.0,0.0,18,16–31,0.0,71.42857142857143,,0.0
2022,PSOL,MG,23,1,4.0,1.0,53,39–70,0.17391304347826086,17.391304347826086,100.0,25.0
2022,PSOL,MS,5,0,4.0,0.0,8,8–12,0.0,80.0,,0.0
2022,PSOL,MT,5,0,3.0,0.0,8,8–12,0.0,60.0,,0.0
2022,PSOL,PA,15,0,4.0,0.0,17,16–31,0.0,26.666666666666668,,0.0
2022,PSOL,PB,2,0,2.0,0.0,12,8–12,0.0,100.0,,0.0
2022,PSOL,PE,17,0,9.0,0.0,25,16–31,0.0,52.94117647058823,,0.0
2022,PSOL,PI,4,0,4.0,0.0,10,8–12,0.0,100.0,,0.0
2022,PSOL,PR,10,0,7.0,0.0,30,16–31,0.0,70.0,,0.0
2022,PSOL,RJ,28,5,10.0,5.0,46,39–70,1.7857142857142858,35.714285714285715,100.0,50.0
2022,PSOL,RN,4,0,3.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PSOL,RO,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PSOL,RR,3,0,3.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PSOL,RS,30,1,8.0,1.0,31,16–31,0.26666666666666666,26.666666666666668,100.0,12.5
2022,PSOL,SC,11,0,6.0,0.0,16,16–31,0.0,54.54545454545455,,0.0
2022,PSOL,SE,7,0,4.0,0.0,8,8–12,0.0,57.142857142857146,,0.0
2022,PSOL,SP,38,5,12.0,5.0,70,39–70,1.5789473684210527,31.57894736842105,100.0,41.666666666666664
2022,PSOL,TO,3,0,3.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PSTU,AL,1,0,0.0,0.0,9,8–12,0.0,0.0,,
2022,PSTU,DF,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PSTU,MA,5,0,3.0,0.0,18,16–31,0.0,60.0,,0.0
2022,PSTU,MG,6,0,2.0,0.0,53,39–70,0.0,33.333333333333336,,0.0
2022,PSTU,PA,1,0,1.0,0.0,17,16–31,0.0,100.0,,0.0
2022,PSTU,PE,2,0,2.0,0.0,25,16–31,0.0,100.0,,0.0
2022,PSTU,PI,2,0,2.0,0.0,10,8–12,0.0,100.0,,0.0
2022,PSTU,PR,1,0,0.0,0.0,30,16–31,0.0,0.0,,
2022,PSTU,RJ,2,0,2.0,0.0,46,39–70,0.0,100.0,,0.0
2022,PSTU,RN,1,0,1.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PSTU,RS,3,0,2.0,0.0,31,16–31,0.0,66.66666666666667,,0.0
2022,PSTU,SC,1,0,1.0,0.0,16,16–31,0.0,100.0,,0.0
2022,PSTU,SP,9,0,3.0,0.0,70,39–70,0.0,33.333333333333336,,0.0
2022,PT,AC,5,0,2.0,0.0,8,8–12,0.0,40.0,,0.0
2022,PT,AL,2,1,1.0,1.0,9,8–12,0.5,50.0,100.0,100.0
2022,PT,AM,5,0,3.0,0.0,8,8–12,0.0,60.0,,0.0
2022,PT,AP,4,0,3.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PT,BA,26,7,16.0,7.0,39,39–70,4.3076923076923075,61.53846153846154,100.0,43.75
2022,PT,CE,15,3,5.0,3.0,22,16–31,1.0,33.333333333333336,100.0,60.0
2022,PT,DF,4,1,2.0,1.0,8,8–12,0.5,50.0,100.0,50.0
2022,PT,ES,7,2,3.0,2.0,10,8–12,0.8571428571428571,42.857142857142854,100.0,66.66666666666667
2022,PT,GO,14,2,3.0,2.0,17,16–31,0.42857142857142855,21.428571428571427,100.0,66.66666666666667
2022,PT,MA,9,1,6.0,1.0,18,16–31,0.6666666666666666,66.66666666666667,100.0,16.666666666666668
2022,PT,MG,42,10,18.0,10.0,53,39–70,4.285714285714286,42.857142857142854,100.0,55.55555555555556
2022,PT,MS,5,2,3.0,2.0,8,8–12,1.2,60.0,100.0,66.66666666666667
2022,PT,MT,4,0,1.0,0.0,8,8–12,0.0,25.0,,0.0
2022,PT,PA,11,2,5.0,2.0,17,16–31,0.9090909090909091,45.45454545454545,100.0,40.0
2022,PT,PB,8,1,4.0,1.0,12,8–12,0.5,50.0,100.0,25.0
2022,PT,PE,15,1,6.0,1.0,25,16–31,0.4,40.0,100.0,16.666666666666668
2022,PT,PI,9,4,5.0,3.0,10,8–12,2.2222222222222223,55.55555555555556,75.0,60.0
2022,PT,PR,23,5,8.0,5.0,30,16–31,1.7391304347826086,34.78260869565217,100.0,62.5
2022,PT,RJ,36,5,10.0,5.0,46,39–70,1.3888888888888888,27.77777777777778,100.0,50.0
2022,PT,RN,4,2,3.0,2.0,8,8–12,1.5,75.0,100.0,66.66666666666667
2022,PT,RO,3,0,3.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PT,RR,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PT,RS,25,6,10.0,6.0,31,16–31,2.4,40.0,100.0,60.0
2022,PT,SC,13,2,5.0,2.0,16,16–31,0.7692307692307693,38.46153846153846,100.0,40.0
2022,PT,SE,5,1,2.0,1.0,8,8–12,0.4,40.0,100.0,50.0
2022,PT,SP,57,11,28.0,11.0,70,39–70,5.4035087719298245,49.12280701754386,100.0,39.285714285714285
2022,PT,TO,5,0,3.0,0.0,8,8–12,0.0,60.0,,0.0
2022,PTB,AL,9,0,1.0,0.0,9,8–12,0.0,11.11111111111111,,0.0
2022,PTB,AM,6,0,3.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PTB,AP,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,PTB,BA,36,0,5.0,0.0,39,39–70,0.0,13.88888888888889,,0.0
2022,PTB,CE,19,0,3.0,0.0,22,16–31,0.0,15.789473684210526,,0.0
2022,PTB,DF,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,PTB,ES,11,0,3.0,0.0,10,8–12,0.0,27.272727272727273,,0.0
2022,PTB,GO,16,0,2.0,0.0,17,16–31,0.0,12.5,,0.0
2022,PTB,MA,4,0,0.0,0.0,18,16–31,0.0,0.0,,
2022,PTB,MG,47,0,8.0,0.0,53,39–70,0.0,17.02127659574468,,0.0
2022,PTB,MS,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,PTB,MT,9,0,3.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PTB,PA,18,0,4.0,0.0,17,16–31,0.0,22.22222222222222,,0.0
2022,PTB,PB,12,0,4.0,0.0,12,8–12,0.0,33.333333333333336,,0.0
2022,PTB,PE,10,0,4.0,0.0,25,16–31,0.0,40.0,,0.0
2022,PTB,PI,10,0,7.0,0.0,10,8–12,0.0,70.0,,0.0
2022,PTB,PR,30,0,2.0,0.0,30,16–31,0.0,6.666666666666667,,0.0
2022,PTB,RJ,47,1,5.0,0.0,46,39–70,0.10638297872340426,10.638297872340425,0.0,0.0
2022,PTB,RN,7,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PTB,RO,9,0,8.0,0.0,8,8–12,0.0,88.88888888888889,,0.0
2022,PTB,RR,9,0,8.0,0.0,8,8–12,0.0,88.88888888888889,,0.0
2022,PTB,RS,31,0,8.0,0.0,31,16–31,0.0,25.806451612903224,,0.0
2022,PTB,SC,17,0,8.0,0.0,16,16–31,0.0,47.05882352941177,,0.0
2022,PTB,SE,9,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PTB,SP,70,0,5.0,0.0,70,39–70,0.0,7.142857142857143,,0.0
2022,PTB,TO,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PV,AC,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PV,AL,8,1,5.0,0.0,9,8–12,0.625,62.5,0.0,0.0
2022,PV,AM,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PV,AP,3,0,1.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PV,BA,3,1,1.0,1.0,39,39–70,0.3333333333333333,33.333333333333336,100.0,100.0
2022,PV,CE,2,0,1.0,0.0,22,16–31,0.0,50.0,,0.0
2022,PV,DF,2,1,1.0,1.0,8,8–12,0.5,50.0,100.0,100.0
2022,PV,ES,2,0,2.0,0.0,10,8–12,0.0,100.0,,0.0
2022,PV,GO,2,0,2.0,0.0,17,16–31,0.0,100.0,,0.0
2022,PV,MA,4,0,4.0,0.0,18,16–31,0.0,100.0,,0.0
2022,PV,MG,9,0,3.0,0.0,53,39–70,0.0,33.333333333333336,,0.0
2022,PV,MS,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PV,MT,3,0,1.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PV,PA,2,0,1.0,0.0,17,16–31,0.0,50.0,,0.0
2022,PV,PB,2,0,2.0,0.0,12,8–12,0.0,100.0,,0.0
2022,PV,PE,3,1,2.0,1.0,25,16–31,0.6666666666666666,66.66666666666667,100.0,50.0
2022,PV,PI,2,1,1.0,0.0,10,8–12,0.5,50.0,0.0,0.0
2022,PV,PR,2,1,1.0,1.0,30,16–31,0.5,50.0,100.0,100.0
2022,PV,RJ,6,0,3.0,0.0,46,39–70,0.0,50.0,,0.0
2022,PV,RN,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PV,RO,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PV,RR,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PV,RS,2,0,2.0,0.0,31,16–31,0.0,100.0,,0.0
2022,PV,SC,2,0,2.0,0.0,16,16–31,0.0,100.0,,0.0
2022,PV,SE,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PV,SP,11,0,4.0,0.0,70,39–70,0.0,36.36363636363637,,0.0
2022,PV,TO,2,0,1.0,0.0,8,8–12,0.0,50.0,,0.0
2022,REDE,AC,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,REDE,AM,6,0,2.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,REDE,AP,6,0,4.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,REDE,BA,13,0,8.0,0.0,39,39–70,0.0,61.53846153846154,,0.0
2022,REDE,CE,4,0,2.0,0.0,22,16–31,0.0,50.0,,0.0
2022,REDE,DF,3,0,3.0,0.0,8,8–12,0.0,100.0,,0.0
2022,REDE,ES,8,0,5.0,0.0,10,8–12,0.0,62.5,,0.0
2022,REDE,GO,7,0,6.0,0.0,17,16–31,0.0,85.71428571428571,,0.0
2022,REDE,MA,3,0,2.0,0.0,18,16–31,0.0,66.66666666666667,,0.0
2022,REDE,MG,27,0,3.0,0.0,53,39–70,0.0,11.11111111111111,,0.0
2022,REDE,MS,3,0,1.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,REDE,MT,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,REDE,PA,2,0,1.0,0.0,17,16–31,0.0,50.0,,0.0
2022,REDE,PB,11,0,7.0,0.0,12,8–12,0.0,63.63636363636363,,0.0
2022,REDE,PE,9,1,2.0,1.0,25,16–31,0.2222222222222222,22.22222222222222,100.0,50.0
2022,REDE,PI,3,0,3.0,0.0,10,8–12,0.0,100.0,,0.0
2022,REDE,PR,21,0,14.0,0.0,30,16–31,0.0,66.66666666666667,,0.0
2022,REDE,RJ,3,0,1.0,0.0,46,39–70,0.0,33.333333333333336,,0.0
2022,REDE,RN,3,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,REDE,RR,5,0,3.0,0.0,8,8–12,0.0,60.0,,0.0
2022,REDE,RS,2,0,1.0,0.0,31,16–31,0.0,50.0,,0.0
2022,REDE,SC,6,0,6.0,0.0,16,16–31,0.0,100.0,,0.0
2022,REDE,SE,1,0,1.0,0.0,8,8–12,0.0,100.0,,0.0
2022,REDE,SP,21,1,3.0,1.0,70,39–70,0.14285714285714285,14.285714285714286,100.0,33.333333333333336
2022,REDE,TO,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,REPUBLICANOS,AC,7,2,3.0,2.0,8,8–12,0.8571428571428571,42.857142857142854,100.0,66.66666666666667
2022,REPUBLICANOS,AL,10,0,4.0,0.0,9,8–12,0.0,40.0,,0.0
2022,REPUBLICANOS,AM,9,2,3.0,2.0,8,8–12,0.6666666666666666,33.333333333333336,100.0,66.66666666666667
2022,REPUBLICANOS,AP,8,0,3.0,0.0,8,8–12,0.0,37.5,,0.0
2022,REPUBLICANOS,BA,40,3,14.0,3.0,39,39–70,1.05,35.0,100.0,21.428571428571427
2022,REPUBLICANOS,CE,16,0,7.0,0.0,22,16–31,0.0,43.75,,0.0
2022,REPUBLICANOS,DF,9,3,7.0,3.0,8,8–12,2.3333333333333335,77.77777777777777,100.0,42.857142857142854
2022,REPUBLICANOS,ES,11,2,6.0,2.0,10,8–12,1.0909090909090908,54.54545454545455,100.0,33.333333333333336
2022,REPUBLICANOS,GO,16,1,10.0,1.0,17,16–31,0.625,62.5,100.0,10.0
2022,REPUBLICANOS,MA,10,1,5.0,1.0,18,16–31,0.5,50.0,100.0,20.0
2022,REPUBLICANOS,MG,53,2,10.0,2.0,53,39–70,0.37735849056603776,18.867924528301888,100.0,20.0
2022,REPUBLICANOS,MS,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,REPUBLICANOS,MT,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,REPUBLICANOS,PA,18,0,14.0,0.0,17,16–31,0.0,77.77777777777777,,0.0
2022,REPUBLICANOS,PB,13,3,9.0,3.0,12,8–12,2.076923076923077,69.23076923076923,100.0,33.333333333333336
2022,REPUBLICANOS,PE,25,2,9.0,2.0,25,16–31,0.72,36.0,100.0,22.22222222222222
2022,REPUBLICANOS,PI,11,0,2.0,0.0,10,8–12,0.0,18.181818181818183,,0.0
2022,REPUBLICANOS,PR,28,1,12.0,1.0,30,16–31,0.42857142857142855,42.857142857142854,100.0,8.333333333333334
2022,REPUBLICANOS,RJ,46,3,12.0,3.0,46,39–70,0.782608695652174,26.08695652173913,100.0,25.0
2022,REPUBLICANOS,RN,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,REPUBLICANOS,RO,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,REPUBLICANOS,RR,9,3,7.0,3.0,8,8–12,2.3333333333333335,77.77777777777777,100.0,42.857142857142854
2022,REPUBLICANOS,RS,32,3,7.0,3.0,31,16–31,0.65625,21.875,100.0,42.857142857142854
2022,REPUBLICANOS,SC,16,0,10.0,0.0,16,16–31,0.0,62.5,,0.0
2022,REPUBLICANOS,SE,9,1,5.0,1.0,8,8–12,0.5555555555555556,55.55555555555556,100.0,20.0
2022,REPUBLICANOS,SP,68,5,19.0,5.0,70,39–70,1.3970588235294117,27.941176470588236,100.0,26.31578947368421
2022,REPUBLICANOS,TO,9,3,7.0,3.0,8,8–12,2.3333333333333335,77.77777777777777,100.0,42.857142857142854
2022,SOLIDARIEDADE,AC,9,0,8.0,0.0,8,8–12,0.0,88.88888888888889,,0.0
2022,SOLIDARIEDADE,AL,7,0,0.0,0.0,9,8–12,0.0,0.0,,
2022,SOLIDARIEDADE,AM,5,0,5.0,0.0,8,8–12,0.0,100.0,,0.0
2022,SOLIDARIEDADE,BA,33,0,14.0,0.0,39,39–70,0.0,42.42424242424242,,0.0
2022,SOLIDARIEDADE,DF,7,0,3.0,0.0,8,8–12,0.0,42.857142857142854,,0.0
2022,SOLIDARIEDADE,ES,5,0,3.0,0.0,10,8–12,0.0,60.0,,0.0
2022,SOLIDARIEDADE,GO,18,0,8.0,0.0,17,16–31,0.0,44.44444444444444,,0.0
2022,SOLIDARIEDADE,MA,8,0,0.0,0.0,18,16–31,0.0,0.0,,
2022,SOLIDARIEDADE,MG,36,1,10.0,1.0,53,39–70,0.2777777777777778,27.77777777777778,100.0,10.0
2022,SOLIDARIEDADE,MS,7,0,4.0,0.0,8,8–12,0.0,57.142857142857146,,0.0
2022,SOLIDARIEDADE,MT,6,0,5.0,0.0,8,8–12,0.0,83.33333333333333,,0.0
2022,SOLIDARIEDADE,PA,10,0,2.0,0.0,17,16–31,0.0,20.0,,0.0
2022,SOLIDARIEDADE,PB,12,0,5.0,0.0,12,8–12,0.0,41.666666666666664,,0.0
2022,SOLIDARIEDADE,PE,13,1,3.0,1.0,25,16–31,0.23076923076923078,23.076923076923077,100.0,33.333333333333336
2022,SOLIDARIEDADE,PI,11,0,3.0,0.0,10,8–12,0.0,27.272727272727273,,0.0
2022,SOLIDARIEDADE,PR,22,0,12.0,0.0,30,16–31,0.0,54.54545454545455,,0.0
2022,SOLIDARIEDADE,RJ,47,1,4.0,1.0,46,39–70,0.0851063829787234,8.51063829787234,100.0,25.0
2022,SOLIDARIEDADE,RN,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,SOLIDARIEDADE,RO,6,0,1.0,0.0,8,8–12,0.0,16.666666666666668,,0.0
2022,SOLIDARIEDADE,RR,7,0,5.0,0.0,8,8–12,0.0,71.42857142857143,,0.0
2022,SOLIDARIEDADE,RS,25,0,17.0,0.0,31,16–31,0.0,68.0,,0.0
2022,SOLIDARIEDADE,SC,12,0,2.0,0.0,16,16–31,0.0,16.666666666666668,,0.0
