ano,uf,partido,C,recebedores,R_l,NECr,k,soma_w,E,H_eleitos,esperado_eleitos,G_comp,H_comp,empate_fronteira,q,n_no_bloco,E_maior_k,k_igual_C,k_maior_recebedores
2022,AC,CIDADANIA,2,2,47200.0,1.977805791800572,2,2.0,0,0.0,0.0,0,0.0,False,21100.0,1,False,True,False
2022,AC,MDB,9,9,6645078.5,3.1592037516906544,3,3.0,0,0.0,0.0,3,3.0,False,1012600.0,1,False,False,False
2022,AC,PATRIOTA,6,6,500000.0,3.417634996582365,3,3.0,0,0.0,0.0,1,1.0,True,75000.0,2,False,False,False
2022,AC,PC DO B,2,2,2193611.23,1.0340811162203973,1,1.0,0,0.0,0.0,1,1.0,False,2156846.68,1,False,False,False
2022,AC,PDT,9,9,2238215.41,2.3179607903216985,2,2.0,0,0.0,0.0,1,1.0,False,400000.0,1,False,False,False
2022,AC,PMN,3,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AC,PODE,9,9,2432910.0,7.581766328936654,8,8.0,0,0.0,0.0,1,1.0,False,150000.0,1,False,False,False
2022,AC,PP,9,9,4670000.0,7.449666951323657,7,7.0,3,3.0,2.3333333333333335,2,2.0,True,480000.0,5,False,False,False
2022,AC,PROS,7,6,218910.0,3.5863666963885295,4,4.0,0,0.0,0.0,1,0.0,False,20000.0,1,False,False,False
2022,AC,PSB,7,7,736867.08,5.253131465567602,5,5.0,0,0.0,0.0,0,0.0,False,74342.95999999999,1,False,False,False
2022,AC,PSC,3,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AC,PSD,9,9,3078441.3200000003,6.079019073998703,6,6.0,0,0.0,0.0,2,2.0,True,173531.58000000002,3,False,False,False
2022,AC,PSDB,7,5,6062566.0,3.2814409937651687,3,3.0,0,0.0,0.0,2,1.0,False,830000.0,1,False,False,False
2022,AC,PSOL,5,5,107251.95999999999,3.980049589115946,4,4.0,0,0.0,0.0,0,0.0,False,14155.6,1,False,False,False
2022,AC,PT,5,5,2488830.0,1.835417881254365,2,2.0,0,0.0,0.0,2,1.0,False,278670.0,1,False,False,False
2022,AC,PV,2,2,272000.0,1.8690379951495555,2,2.0,0,0.0,0.0,1,1.0,False,100000.0,1,False,True,False
2022,AC,REDE,2,2,111500.0,1.6817951232709933,2,2.0,0,0.0,0.0,0,0.0,False,31500.0,1,False,True,False
2022,AC,REPUBLICANOS,7,7,5872820.0,3.49490079286662,3,3.0,2,2.0,0.8571428571428571,2,2.0,False,775000.0,1,False,False,False
2022,AC,SOLIDARIEDADE,9,9,871170.0,7.740195880403515,8,8.0,0,0.0,0.0,1,1.0,False,69475.0,1,False,False,False
2022,AC,UNIAO,9,9,13025100.0,7.624442780635297,8,8.0,3,3.0,2.6666666666666665,3,2.5,True,800000.0,2,False,False,False
2022,AL,AGIR,7,5,30000.0,2.5,3,3.0,0,0.0,0.0,0,0.0,True,3000.0,4,False,False,False
2022,AL,AVANTE,9,9,522167.5,6.30081971681175,6,6.0,0,0.0,0.0,0,0.0,False,33705.0,1,False,False,False
2022,AL,CIDADANIA,2,2,2461473.0,1.175503210399193,1,1.0,0,0.0,0.0,1,1.0,False,2261473.0,1,False,False,False
2022,AL,DC,2,2,11112.0,1.8538498458505028,2,2.0,0,0.0,0.0,0,0.0,False,3996.0,1,False,True,False
2022,AL,MDB,10,10,8848300.0,5.350270026106907,5,5.0,2,1.0,1.0,5,3.0,True,528000.0,2,False,False,False
2022,AL,PATRIOTA,9,9,500000.0,6.485084306095979,6,6.0,0,0.0,0.0,0,0.0,True,40000.0,2,False,False,False
2022,AL,PCO,2,2,6000.0,2.0,2,2.0,0,0.0,0.0,0,0.0,True,3000.0,2,False,True,False
2022,AL,PDT,10,10,484000.0,8.592136150234742,9,9.0,0,0.0,0.0,0,0.0,False,20000.0,1,False,False,False
2022,AL,PMB,3,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AL,PMN,3,3,150000.0,3.0,3,3.0,0,0.0,0.0,0,0.0,True,50000.0,3,False,True,False
2022,AL,PP,10,10,18750000.0,8.525310700212186,9,9.0,4,4.0,3.6,4,4.0,True,1500000.0,2,False,False,False
2022,AL,PROS,7,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AL,PSB,10,10,4062000.0,5.588537496392818,6,6.0,0,0.0,0.0,2,2.0,True,300000.0,3,False,False,False
2022,AL,PSD,10,7,4763125.76,3.6874513196804664,4,3.9999999999999996,0,0.0,0.0,3,1.6666666666666665,True,500000.0,3,False,False,False
2022,AL,PSDB,8,8,4997750.0,4.362460021752693,4,4.0,0,0.0,0.0,1,1.0,True,400000.0,3,False,False,False
2022,AL,PSOL,5,5,203411.30000000002,4.089729364026181,4,4.0,0,0.0,0.0,0,0.0,True,25473.35,2,False,False,False
2022,AL,PSTU,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AL,PT,2,2,2010000.0,1.2302000548095369,1,1.0,1,1.0,0.5,1,1.0,False,1800000.0,1,False,False,False
2022,AL,PTB,9,3,274986.8,1.0761333136306894,1,1.0,0,0.0,0.0,0,0.0,False,264986.8,1,False,False,False
2022,AL,PV,8,6,1800472.8,5.025736704331889,5,5.0,1,0.0,0.625,2,1.0,False,239989.0,1,False,False,False
2022,AL,REPUBLICANOS,10,9,4260000.0,4.30180628644574,4,4.0,0,0.0,0.0,4,3.0,True,400000.0,2,False,False,False
2022,AL,SOLIDARIEDADE,7,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AL,UNIAO,9,9,7176829.44,4.715046624330451,5,5.0,1,1.0,0.5555555555555556,0,0.0,False,608097.72,1,False,False,False
2022,AL,UP,1,1,6630.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,6630.0,1,False,True,False
2022,AM,AGIR,7,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AM,AVANTE,9,9,1526000.0,7.072968934138431,7,7.0,0,0.0,0.0,4,3.333333333333333,True,110000.0,3,False,False,False
2022,AM,CIDADANIA,5,5,850000.0,3.448687350835322,3,3.0,1,0.0,0.6,0,0.0,False,160000.0,1,False,False,False
2022,AM,DC,5,5,173216.4,1.8576686946974639,2,2.0,0,0.0,0.0,0,0.0,False,21450.0,1,False,False,False
2022,AM,MDB,9,9,4712816.72,3.7751650218694843,4,4.0,0,0.0,0.0,1,0.0,False,239113.35,1,False,False,False
2022,AM,NOVO,1,1,1241.5300000000002,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1241.5300000000002,1,False,True,False
2022,AM,PATRIOTA,9,9,883650.0,5.203824766338159,5,5.0,0,0.0,0.0,1,1.0,True,105930.0,2,False,False,False
2022,AM,PC DO B,2,2,3301322.34,1.1252316108075868,1,1.0,0,0.0,0.0,1,1.0,False,3106065.0,1,False,False,False
2022,AM,PDT,9,9,820000.0,6.121074192080108,6,6.0,0,0.0,0.0,0,0.0,False,50000.0,1,False,False,False
2022,AM,PL,9,9,3823011.67,3.332435033263789,3,3.0,1,1.0,0.3333333333333333,2,1.0,False,500000.0,1,False,False,False
2022,AM,PMN,9,8,265050.0,4.198881836279685,4,4.0,0,0.0,0.0,0,0.0,True,10000.0,5,False,False,False
2022,AM,PODE,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AM,PROS,5,1,3000000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,3000000.0,1,False,False,False
2022,AM,PSB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AM,PSC,9,8,249261.0,6.670929101454322,7,7.0,0,0.0,0.0,0,0.0,False,24000.0,1,False,False,False
2022,AM,PSD,9,9,11022487.7,6.413768476703732,6,6.0,2,2.0,1.3333333333333333,3,3.0,True,930000.0,2,False,False,False
2022,AM,PSDB,4,4,210000.0,3.127659574468085,3,3.0,0,0.0,0.0,1,1.0,True,40000.0,2,False,False,False
2022,AM,PSOL,3,3,180810.06,2.941176508862733,3,3.0,0,0.0,0.0,0,0.0,True,54243.02,2,False,True,False
2022,AM,PT,5,5,4007278.51,3.486547300340961,3,3.0,0,0.0,0.0,1,1.0,False,626230.8,1,False,False,False
2022,AM,PTB,6,6,502250.0,3.226654670616814,3,3.0000000000000004,0,0.0,0.0,0,0.0,True,35450.0,3,False,False,False
2022,AM,PV,2,2,100000.07,1.8615367260088245,2,2.0,0,0.0,0.0,0,0.0,False,36363.57,1,False,True,False
2022,AM,REDE,6,6,1293382.8,2.1370829774220317,2,2.0,0,0.0,0.0,1,1.0,False,250000.0,1,False,False,False
2022,AM,REPUBLICANOS,9,8,6868987.390000001,3.476080900388692,3,3.0,2,2.0,0.6666666666666666,3,2.0,False,700000.0,1,False,False,False
2022,AM,SOLIDARIEDADE,5,5,250000.0,4.770992366412212,5,5.0,0,0.0,0.0,1,1.0,True,40000.0,2,False,True,False
2022,AM,UNIAO,9,9,19448227.740000002,7.784706602462247,8,8.0,2,2.0,1.7777777777777777,3,3.0,False,1004285.71,1,False,False,False
2022,AP,AGIR,3,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,AP,AVANTE,5,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2022,AP,MDB,9,9,5105000.0,6.2422738133020355,6,6.0,2,2.0,1.3333333333333333,1,1.0,False,435000.0,1,False,False,False
2022,AP,PATRIOTA,9,9,500000.0,8.667163584045484,9,9.0,0,0.0,0.0,0,0.0,False,29000.0,1,False,True,False
2022,AP,PC DO B,2,2,2425000.0,1.5933954276037254,2,2.0,0,0.0,0.0,1,1.0,False,600000.0,1,False,True,False
2022,AP,PCO,1,1,3000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,3000.0,1,False,True,False
2022,AP,PDT,9,9,2226380.0,7.770198601059861,8,8.0,3,3.0,2.6666666666666665,2,1.5,True,192660.0,2,False,False,False
2022,AP,PL,9,9,4976000.0,7.307505424427515,7,7.0,3,2.0,2.3333333333333335,4,4.0,True,500000.0,5,False,False,False
2022,AP,PODE,9,8,4801200.0,5.437177856091453,5,5.0,0,0.0,0.0,3,3.0,False,400000.0,1,False,False,False
2022,AP,PP,9,9,6900000.0,3.9741235392320537,4,4.0,0,0.0,0.0,3,2.0,False,500000.0,1,False,False,False
2022,AP,PRTB,6,3,1303.65,3.0,3,3.0,0,0.0,0.0,0,0.0,True,434.55,3,False,False,False
2022,AP,PSB,5,5,4086000.0,2.251282775984944,2,2.0,0,0.0,0.0,3,2.0,False,1018000.0,1,False,False,False
2022,AP,PSC,9,7,2499999.96,2.1099024093682837,2,2.0,0,0.0,0.0,1,1.0,False,1000000.0,1,False,False,False
2022,AP,PSD,9,8,2118682.0,6.9633558681179695,7,7.0,0,0.0,0.0,1,0.0,True,185926.0,2,False,False,False
2022,AP,PSDB,7,7,3527720.0,2.827077369297097,3,3.0,0,0.0,0.0,2,2.0,False,300000.0,1,False,False,False
2022,AP,PSOL,3,3,1828205.81,1.51799917102556,2,2.0,0,0.0,0.0,1,1.0,False,231425.46,1,False,False,False
2022,AP,PT,4,4,1153976.3900000001,3.1225842991868045,3,3.0,0,0.0,0.0,2,2.0,False,194216.39,1,False,False,False
2022,AP,PTB,9,9,7070000.0,4.070796243963222,4,4.0,0,0.0,0.0,1,1.0,True,600000.0,2,False,False,False
2022,AP,PV,3,1,299998.7,1.0,1,1.0,0,0.0,0.0,1,0.0,False,299998.7,1,False,False,False
2022,AP,REDE,6,6,3850980.44,4.481432405080442,4,4.0,0,0.0,0.0,2,1.0,False,461571.42,1,False,False,False
2022,AP,REPUBLICANOS,8,5,5455164.27,3.464812058258373,3,3.0,0,0.0,0.0,4,2.0,False,1006721.43,1,False,False,False
2022,BA,AGIR,13,4,56000.0,3.2131147540983607,3,2.9999999999999996,0,0.0,0.0,0,0.0,True,10000.0,3,False,False,False
2022,BA,AVANTE,26,26,4931400.0,5.645451358724222,6,6.0,1,1.0,0.23076923076923078,4,4.0,False,301652.16000000003,1,False,False,False
2022,BA,CIDADANIA,12,12,3259398.5100000007,1.9746524193157915,2,2.0,0,0.0,0.0,1,1.0,False,950382.6,1,False,False,False
2022,BA,DC,15,14,140164.1,13.45659086973849,13,13.0,0,0.0,0.0,0,0.0,True,8000.0,7,False,False,False
2022,BA,MDB,39,39,5526376.92,4.40557401294181,4,4.0,1,1.0,0.10256410256410256,2,1.0,False,284808.48,1,False,False,False
2022,BA,NOVO,6,6,7449.180000000002,5.999999999999999,6,6.0,0,0.0,0.0,0,0.0,True,1241.5300000000002,6,False,True,False
2022,BA,PATRIOTA,24,10,824000.0,2.7777250486834997,3,3.0,0,0.0,0.0,0,0.0,False,25000.0,1,False,False,False
2022,BA,PC DO B,3,3,6037478.58,2.0750179790676526,2,2.0,2,2.0,1.3333333333333333,2,2.0,False,2856685.71,1,False,False,False
2022,BA,PCB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,BA,PDT,39,39,6228081.77,9.35630649901071,9,9.0,2,2.0,0.46153846153846156,6,6.0,False,130922.93000000001,1,False,False,False
2022,BA,PL,37,29,6529980.48,9.694252960797288,10,10.0,3,3.0,0.8108108108108109,4,3.0,False,207334.16,1,False,False,False
2022,BA,PMB,31,31,14027.630000000005,30.024769916863466,30,30.0,0,0.0,0.0,0,0.0,True,350.86,4,False,False,False
2022,BA,PODE,39,37,6077237.5,14.16122150902664,14,14.0,1,1.0,0.358974358974359,4,3.0,False,132097.5,1,False,False,False
2022,BA,PP,38,37,20060000.0,13.273462548323685,13,12.999999999999998,4,4.0,1.368421052631579,5,5.0,True,400000.0,3,False,False,False
2022,BA,PROS,23,12,1950930.0,7.1459084160093855,7,7.0,0,0.0,0.0,0,0.0,True,150000.0,2,False,False,False
2022,BA,PRTB,11,2,12420.0,2.0,2,2.0,0,0.0,0.0,0,0.0,True,6210.0,2,False,False,False
2022,BA,PSB,30,29,5608089.539999998,3.1512483176388195,3,3.0,1,1.0,0.1,2,2.0,False,205423.08000000002,1,False,False,False
2022,BA,PSC,38,35,5589660.0,4.973624133991758,5,5.0,0,0.0,0.0,3,3.0,False,430000.0,1,False,False,False
2022,BA,PSD,13,13,18325163.77,10.876176457338207,11,11.0,6,6.0,5.076923076923077,7,7.0,False,649366.6699999999,1,False,False,False
2022,BA,PSDB,17,17,5999400.0,3.8051802736381384,4,4.0,1,1.0,0.23529411764705882,3,2.5,True,200600.0,2,False,False,False
2022,BA,PSOL,27,27,1130324.22,16.379922668795693,16,16.0,0,0.0,0.0,0,0.0,True,25574.25,7,False,False,False
2022,BA,PT,26,26,25372596.42,15.512890052380074,16,16.0,7,7.0,4.3076923076923075,8,8.0,False,280000.0,1,False,False,False
2022,BA,PTB,36,25,992000.0,5.090969290621638,5,5.0,0,0.0,0.0,3,2.0,True,30000.0,3,False,False,False
2022,BA,PV,3,3,2373624.52,1.2514026001614889,1,1.0,1,1.0,0.3333333333333333,1,1.0,False,2113867.56,1,False,False,False
2022,BA,REDE,13,12,656831.0,7.68586039432578,8,8.0,0,0.0,0.0,1,1.0,True,30000.0,4,False,False,False
2022,BA,REPUBLICANOS,40,40,12106634.44,13.819603885140065,14,14.0,3,3.0,1.05,5,4.0,False,202705.53,1,False,False,False
2022,BA,SOLIDARIEDADE,33,33,2982352.78,13.677313567829454,14,14.0,0,0.0,0.0,0,0.0,False,60000.0,1,False,False,False
2022,BA,UNIAO,34,33,46861588.400000006,19.77593783264402,20,20.0,6,6.0,3.5294117647058822,14,14.0,False,700000.0,1,False,False,False
2022,BA,UP,1,1,73500.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,73500.0,1,False,True,False
2022,CE,AGIR,14,14,81177.46,12.448249571934388,12,12.0,0,0.0,0.0,0,0.0,True,4940.83,6,False,False,False
2022,CE,AVANTE,23,23,3210000.0,16.816156670746636,17,17.0,0,0.0,0.0,3,3.0,True,100000.0,5,False,False,False
2022,CE,CIDADANIA,3,3,2370000.0,1.156954829141692,1,1.0,0,0.0,0.0,1,1.0,False,2200000.0,1,False,False,False
2022,CE,MDB,22,22,5466759.96,3.5436763085474716,4,4.0,1,1.0,0.18181818181818182,2,2.0,False,250000.0,1,False,False,False
2022,CE,NOVO,1,1,1241.5300000000002,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1241.5300000000002,1,False,True,False
2022,CE,PATRIOTA,17,17,300000.0,15.517241379310349,16,16.0,0,0.0,0.0,0,0.0,True,10000.0,4,False,False,False
2022,CE,PC DO B,2,2,3030000.0,1.0541974302150672,1,1.0,0,0.0,0.0,1,1.0,False,2950000.0,1,False,False,False
2022,CE,PCB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,CE,PCO,1,1,3000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,3000.0,1,False,True,False
2022,CE,PDT,19,19,10494670.0,9.164915648732523,9,9.0,5,5.0,2.3684210526315788,9,8.0,False,250000.0,1,False,False,False
2022,CE,PL,18,10,11083966.38,6.85948869585589,7,7.0,5,3.0,1.9444444444444444,8,5.0,False,503024.48,1,False,False,False
2022,CE,PMB,8,8,16800.0,7.981900452488689,8,8.0,0,0.0,0.0,0,0.0,True,2000.0,4,False,True,False
2022,CE,PMN,8,7,1310000.0,3.507255262620069,4,4.0,0,0.0,0.0,0,0.0,False,150000.0,1,False,False,False
2022,CE,PODE,18,17,382964.67999999993,15.985636311428953,16,16.0,0,0.0,0.0,1,1.0,False,14387.48,1,False,False,False
2022,CE,PP,16,15,4631156.37,6.835913459988796,7,7.0,1,1.0,0.4375,4,4.0,False,200140.0,1,False,False,False
2022,CE,PROS,12,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,CE,PSB,22,22,7072305.0,6.3480909920724375,6,6.0,0,0.0,0.0,3,1.0,True,329800.0,2,False,False,False
2022,CE,PSC,18,15,500000.0,10.570824524312895,11,11.0,0,0.0,0.0,0,0.0,True,20000.0,5,False,False,False
2022,CE,PSD,17,16,8299700.0,7.762879105995708,8,8.0,3,3.0,1.411764705882353,3,3.0,False,368500.0,1,False,False,False
2022,CE,PSDB,11,11,2377134.5999999996,2.3112356452400986,2,2.0,0,0.0,0.0,0,0.0,False,1074418.2,1,False,False,False
2022,CE,PSOL,18,18,1494667.19,11.950779844472919,12,12.0,0,0.0,0.0,1,1.0,False,47782.740000000005,1,False,False,False
2022,CE,PT,15,15,8184787.68,5.166959947935653,5,5.0,3,3.0,1.0,3,3.0,False,507000.0,1,False,False,False
2022,CE,PTB,19,10,762489.0,3.218667606549798,3,3.0,0,0.0,0.0,0,0.0,True,120000.0,2,False,False,False
2022,CE,PV,2,2,272371.53,1.4955015132228402,1,1.0,0,0.0,0.0,1,1.0,False,215284.26,1,False,False,False
2022,CE,REDE,4,4,994230.0,2.0022720667546263,2,2.0,0,0.0,0.0,0,0.0,False,260000.0,1,False,False,False
2022,CE,REPUBLICANOS,16,15,4617498.779999999,7.441140984218664,7,7.0,0,0.0,0.0,1,1.0,False,231334.91999999998,1,False,False,False
2022,CE,UNIAO,23,22,26729053.960000005,12.949579270461577,13,13.0,4,4.0,2.260869565217391,8,7.0,True,765088.9099999999,2,False,False,False
2022,CE,UP,1,1,10000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,10000.0,1,False,True,False
2022,DF,AGIR,8,8,953199.1400000001,5.103379108156765,5,5.0,0,0.0,0.0,0,0.0,False,154455.0,1,False,False,False
2022,DF,AVANTE,9,9,118333.31000000001,4.369343443234091,4,4.0,0,0.0,0.0,1,0.0,True,4333.33,3,False,False,False
2022,DF,CIDADANIA,6,6,983000.0,2.9893948440627525,3,3.0,0,0.0,0.0,0,0.0,True,85000.0,2,False,False,False
2022,DF,DC,9,9,99558.84,7.198169401913956,7,7.0,0,0.0,0.0,0,0.0,False,7209.32,1,False,False,False
2022,DF,MDB,8,8,5482248.220000001,3.734783292941858,4,4.0,1,1.0,0.5,2,2.0,False,538350.3,1,False,False,False
2022,DF,NOVO,6,6,222449.18,1.2183014959584892,1,1.0,0,0.0,0.0,0,0.0,False,201241.53,1,False,False,False
2022,DF,PATRIOTA,7,6,385000.0,2.0723523243621114,2,2.0,0,0.0,0.0,0,0.0,False,50000.0,1,False,False,False
2022,DF,PC DO B,2,2,723895.39,1.7952423553644345,2,2.0,0,0.0,0.0,0,0.0,False,239710.22999999998,1,False,True,False
2022,DF,PCO,5,5,60454.55,5.000000000000001,5,5.0,0,0.0,0.0,0,0.0,True,12090.91,5,False,True,False
2022,DF,PDT,9,9,405410.0,8.635317402287955,9,9.0,0,0.0,0.0,0,0.0,False,30750.0,1,False,True,False
2022,DF,PL,8,8,5311250.0,4.065536105106736,4,4.0,2,2.0,1.0,2,2.0,False,408750.0,1,False,False,False
2022,DF,PMN,9,9,724738.24,1.412425105142643,1,1.0,0,0.0,0.0,0,0.0,False,601243.4,1,False,False,False
2022,DF,PODE,9,9,917294.0,6.693175992058314,7,7.0,0,0.0,0.0,0,0.0,False,63607.0,1,False,False,False
2022,DF,PP,9,9,9875430.0,7.248694753885331,7,7.0,0,0.0,0.0,3,3.0,False,700000.0,1,False,False,False
2022,DF,PROS,8,3,550000.0,1.7536231884057971,2,2.0,0,0.0,0.0,0,0.0,False,100000.0,1,False,False,False
2022,DF,PRTB,3,3,5148.25,2.49777217350299,2,2.0,0,0.0,0.0,0,0.0,True,1171.96,2,False,False,False
2022,DF,PSB,9,9,6856210.5,3.527660428396637,4,4.0,0,0.0,0.0,2,2.0,False,405882.35,1,False,False,False
2022,DF,PSC,9,9,218800.0,7.074084144078115,7,7.0,0,0.0,0.0,0,0.0,True,15000.0,2,False,False,False
2022,DF,PSD,9,9,3800000.0,7.742627345844505,8,8.0,0,0.0,0.0,2,2.0,False,250000.0,1,False,False,False
2022,DF,PSDB,3,2,1835016.0,1.0332315228299929,1,1.0,0,0.0,0.0,0,0.0,False,1805016.0,1,False,False,False
2022,DF,PSOL,6,6,766262.03,5.390811286521426,5,5.0,0,0.0,0.0,0,0.0,False,86011.25,1,False,False,False
2022,DF,PSTU,2,2,5160.0,2.0,2,2.0,0,0.0,0.0,0,0.0,True,2580.0,2,False,True,False
2022,DF,PT,4,4,3913577.73,2.444794703094549,2,2.0,1,1.0,0.5,2,1.0,False,730627.73,1,False,False,False
2022,DF,PTB,9,6,440000.0,4.833957553058677,5,5.0,0,0.0,0.0,0,0.0,True,30000.0,2,False,False,False
2022,DF,PV,2,2,883525.7,1.4612567963872953,1,1.0,1,1.0,0.5,1,1.0,False,709998.7,1,False,False,False
2022,DF,REDE,3,3,755625.03,2.9614361613649436,3,3.0,0,0.0,0.0,0,0.0,False,213860.01,1,False,True,False
2022,DF,REPUBLICANOS,9,9,5311415.510000001,7.008812396821059,7,7.0,3,3.0,2.3333333333333335,3,3.0,False,420989.18999999994,1,False,False,False
2022,DF,SOLIDARIEDADE,7,3,112000.0,2.9570957095709574,3,3.0,0,0.0,0.0,0,0.0,False,31000.0,1,False,False,False
2022,DF,UNIAO,9,9,8084435.47,5.794641838282083,6,6.0,0,0.0,0.0,3,3.0,False,505189.77999999997,1,False,False,False
2022,DF,UP,1,1,26078.7,1.0,1,1.0,0,0.0,0.0,0,0.0,False,26078.7,1,False,True,False
2022,ES,AGIR,3,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,ES,AVANTE,7,1,2142.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,2142.0,1,False,False,False
2022,ES,CIDADANIA,2,1,250000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,250000.0,1,False,False,False
2022,ES,DC,8,8,90887.2,7.78833034823777,8,8.0,0,0.0,0.0,0,0.0,True,8819.43,2,False,True,False
2022,ES,NOVO,1,1,117672.77,1.0,1,1.0,0,0.0,0.0,0,0.0,False,117672.77,1,False,True,False
2022,ES,PATRIOTA,11,11,3060000.0,6.486677462093331,6,6.0,0,0.0,0.0,3,3.0,True,240000.0,2,False,False,False
2022,ES,PC DO B,2,2,405000.0,1.0506004803843076,1,1.0,0,0.0,0.0,0,0.0,False,395000.0,1,False,False,False
2022,ES,PDT,11,11,3371200.0,3.5538809504249125,4,4.0,0,0.0,0.0,2,1.5,True,200000.0,4,False,False,False
2022,ES,PL,11,11,1126000.0,10.94166177638165,11,11.0,1,1.0,1.0,0,0.0,True,100000.0,10,False,True,False
2022,ES,PMB,6,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,ES,PODE,11,11,7452100.0,7.507495333912962,8,8.0,2,2.0,1.4545454545454546,3,2.0,False,430000.0,1,False,False,False
2022,ES,PP,11,11,12677080.0,8.796905544572555,9,9.0,2,2.0,1.6363636363636365,6,6.0,False,526680.0,1,False,False,False
2022,ES,PRTB,8,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2022,ES,PSB,11,11,9925202.5,6.850435913534023,7,7.0,1,1.0,0.6363636363636364,6,5.0,False,400000.0,1,False,False,False
2022,ES,PSC,10,10,6100000.0,3.762386248736097,4,4.0,0,0.0,0.0,5,4.0,False,500000.0,1,False,False,False
2022,ES,PSD,5,5,110000.0,3.142857142857143,3,3.0,0,0.0,0.0,0,0.0,False,20000.0,1,False,False,False
2022,ES,PSDB,9,8,4945600.0,5.51722294038899,6,6.0,0,0.0,0.0,3,3.0,False,310000.0,1,False,False,False
2022,ES,PSOL,3,3,230733.06,2.7475860279477535,3,3.0,0,0.0,0.0,0,0.0,False,44176.87,1,False,True,False
2022,ES,PT,7,7,3537506.9699999997,2.948306201490935,3,3.0,2,2.0,0.8571428571428571,2,1.0,False,245950.71,1,False,False,False
2022,ES,PTB,11,11,5948021.2,3.292964371014155,3,3.0,0,0.0,0.0,3,1.0,False,350000.0,1,False,False,False
2022,ES,PV,2,2,148000.0,1.996718322698268,2,2.0,0,0.0,0.0,0,0.0,False,71000.0,1,False,True,False
2022,ES,REDE,8,8,1491227.46,4.7262717546319175,5,5.0,0,0.0,0.0,0,0.0,False,132250.0,1,False,False,False
2022,ES,REPUBLICANOS,11,9,6795000.0,5.505107542243422,6,6.0,2,2.0,1.0909090909090908,3,3.0,False,400000.01,1,False,False,False
2022,ES,SOLIDARIEDADE,5,5,225000.0,2.6264591439688716,3,3.0,0,0.0,0.0,0,0.0,False,35000.0,1,False,False,False
2022,ES,UNIAO,11,11,7660030.0,8.606649358261999,9,9.0,0,0.0,0.0,3,3.0,False,498432.0,1,False,False,False
2022,GO,AGIR,18,17,787168.0,12.317679476321194,12,12.0,0,0.0,0.0,0,0.0,False,30000.0,1,False,False,False
2022,GO,AVANTE,18,18,3361992.0,10.199058888107484,10,10.0,0,0.0,0.0,1,1.0,False,146290.0,1,False,False,False
2022,GO,CIDADANIA,3,3,370000.0,2.9472551130247577,3,3.0,0,0.0,0.0,0,0.0,False,100000.0,1,False,True,False
2022,GO,DC,9,9,60046.0,7.176501319843151,7,7.0,0,0.0,0.0,0,0.0,True,5000.0,6,False,False,False
2022,GO,MDB,12,12,7910516.9799999995,4.925435304718909,5,5.0,2,2.0,0.8333333333333334,2,1.0,False,658027.72,1,False,False,False
2022,GO,NOVO,14,14,218475.66999999998,5.763409402869641,6,6.0,0,0.0,0.0,1,1.0,True,6241.530000000001,2,False,False,False
2022,GO,PATRIOTA,16,16,10310500.0,8.325083787640075,8,8.0,0,0.0,0.0,5,4.0,False,510500.0,1,False,False,False
2022,GO,PC DO B,2,2,402000.0,1.1890165840163631,1,1.0,0,0.0,0.0,0,0.0,False,367000.0,1,False,False,False
