Ano,Partido,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,REDE,D = C − NECr,24,3,6.6054064838506505,8.036199104004693,0.0,1.9317261196744702,3.6518205606414957,5.181505833077699,27.60434007005677
2018,REDE,Q = C / NECr,24,3,4.986119092761633,4.841730043382387,1.0,1.4823619955360183,3.302481092364496,5.889665806639994,22.417265725637236
2018,REDE,NECr / Mp (Mp > 0),2,25,1.2790511870638404,0.3632168406081348,1.0222180960286749,1.1506346415462576,1.2790511870638404,1.407467732581423,1.5358842780990059
2018,REDE,NECr / E (E > 0),1,26,1.2882604560123265,,1.2882604560123265,1.2882604560123265,1.2882604560123265,1.2882604560123265,1.2882604560123265
2018,REDE,NECr − E,24,3,2.936260182816017,3.3662056281195314,0.2882604560123265,1.010676374532517,1.6161215784080074,2.759849789928985,13.465453689906678
2018,REDE,Cobertura Top-NECr por lista (%),1,26,100.0,,100.0,100.0,100.0,100.0,100.0
2018,REDE,Precisão Top-NECr por lista (%),24,3,4.166666666666667,20.412414523193153,0.0,0.0,0.0,0.0,100.0
2018,SOLIDARIEDADE,Candidatos (C),27,0,5.37037037037037,9.70387768705079,1.0,1.0,2.0,4.5,45.0
2018,SOLIDARIEDADE,Competitivos (F),27,0,1.0740740740740742,1.0715167512214394,0.0,0.5,1.0,1.0,4.0
2018,SOLIDARIEDADE,Competitivos na lista (%),27,0,44.767309106389575,41.461705716369714,0.0,3.3333333333333335,50.0,100.0,100.0
2018,SOLIDARIEDADE,Bancada pré-eleitoral (Mp),27,0,0.4074074074074074,0.5723943812052382,0.0,0.0,0.0,1.0,2.0
2018,SOLIDARIEDADE,Eleitos (E),27,0,0.48148148148148145,0.5798123284152694,0.0,0.0,0.0,1.0,2.0
2018,SOLIDARIEDADE,NECr,25,2,1.9181399394093979,2.059984271752129,1.0,1.0,1.0679306985188939,1.7241379310344829,9.326822337349343
2018,SOLIDARIEDADE,D = C − NECr,25,2,3.8018600605906014,8.620809057601624,0.0,0.0,0.9092453747217324,2.0,35.67317766265066
2018,SOLIDARIEDADE,Q = C / NECr,25,2,2.8064384186714055,3.6483032734390672,1.0,1.0,1.4971462927334749,2.9012240893405554,18.284337791757604
2018,SOLIDARIEDADE,NECr / Mp (Mp > 0),10,17,1.9694983512520878,2.594783037193234,1.0,1.0006373321066067,1.0410477229512018,1.4417549174940134,9.326822337349343
2018,SOLIDARIEDADE,NECr / E (E > 0),12,15,2.1422087157522554,2.4288439356091622,0.9888410538658595,1.0,1.0641207231588727,1.706565814178203,9.326822337349343
2018,SOLIDARIEDADE,NECr − E,25,2,1.3981399394093978,2.0677123804680724,-0.02231789226828096,0.09075462527826761,1.0,1.1626794258373205,8.326822337349343
2018,SOLIDARIEDADE,Cobertura Top-NECr por lista (%),12,15,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,SOLIDARIEDADE,Precisão Top-NECr por lista (%),25,2,35.44444444444444,44.17802090252796,0.0,0.0,0.0,100.0,100.0
2022,AGIR,Candidatos (C),22,0,14.454545454545455,15.376937811222898,1.0,6.25,8.0,17.0,68.0
2022,AGIR,Competitivos (F),22,0,0.09090909090909091,0.29424494316824984,0.0,0.0,0.0,0.0,1.0
2022,AGIR,Competitivos na lista (%),22,0,0.9167303284950343,3.2381287209598844,0.0,0.0,0.0,0.0,14.285714285714286
2022,AGIR,Bancada pré-eleitoral (Mp),22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,AGIR,Eleitos (E),22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,AGIR,NECr,15,7,6.253231739467294,3.735545797031126,1.0,3.1065573770491803,5.570380786580528,9.028506592297457,12.448249571934388
2022,AGIR,D = C − NECr,15,7,12.613434927199371,17.106338276171297,0.5999999999999996,3.6983104459216176,6.306930693069306,11.202172515492407,65.98031456520886
2022,AGIR,Q = C / NECr,15,7,4.789117675563256,8.122947384199817,1.09375,1.6171277399857362,2.126489133360604,4.103371336751394,33.66860939264637
2022,AGIR,NECr / Mp (Mp > 0),0,22,,,,,,,
2022,AGIR,NECr / E (E > 0),0,22,,,,,,,
2022,AGIR,NECr − E,15,7,6.253231739467294,3.735545797031126,1.0,3.1065573770491803,5.570380786580528,9.028506592297457,12.448249571934388
2022,AGIR,Cobertura Top-NECr por lista (%),0,22,,,,,,,
2022,AGIR,Precisão Top-NECr por lista (%),15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,AVANTE,Candidatos (C),21,0,18.857142857142858,17.624658051394118,5.0,9.0,9.0,26.0,70.0
2022,AVANTE,Competitivos (F),21,0,1.7142857142857142,3.116774889895918,0.0,0.0,1.0,2.0,14.0
2022,AVANTE,Competitivos na lista (%),21,0,8.183774891247566,11.261981911088606,0.0,0.0,4.285714285714286,12.5,44.44444444444444
2022,AVANTE,Bancada pré-eleitoral (Mp),21,0,0.2857142857142857,0.7837638128197257,0.0,0.0,0.0,0.0,3.0
2022,AVANTE,Eleitos (E),21,0,0.3333333333333333,1.1105554165971787,0.0,0.0,0.0,0.0,5.0
2022,AVANTE,NECr,17,4,8.006091983156857,4.3951720105137735,1.0,5.645451358724222,7.072968934138431,10.199058888107484,16.816156670746636
2022,AVANTE,D = C − NECr,17,4,13.817437428607846,15.766687347255239,1.6094890510948892,4.210526315789473,6.183843329253364,20.354548641275777,58.66581363000885
2022,AVANTE,Q = C / NECr,17,4,2.886443768292718,1.7383482361761684,1.2177777777777776,1.4283855759253576,2.1111111111111107,3.558447055255039,7.0
2022,AVANTE,NECr / Mp (Mp > 0),3,18,5.463042612139936,2.8228587112802264,2.822725679362111,3.9753046064559214,5.127883533549732,6.7832010785288475,8.438518623507964
2022,AVANTE,NECr / E (E > 0),3,18,5.720233367454008,2.6816763880755086,3.076730120129839,4.361090739427031,5.645451358724222,7.041984991116093,8.438518623507964
2022,AVANTE,NECr − E,17,4,7.594327277274506,4.056469222767212,1.0,4.645451358724222,7.072968934138431,10.199058888107484,16.816156670746636
2022,AVANTE,Cobertura Top-NECr por lista (%),3,18,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2022,AVANTE,Precisão Top-NECr por lista (%),17,4,3.676470588235294,9.066971231908783,0.0,0.0,0.0,0.0,33.333333333333336
2022,CIDADANIA,Candidatos (C),23,0,6.695652173913044,5.563148083665444,2.0,2.0,5.0,9.0,22.0
2022,CIDADANIA,Competitivos (F),23,0,0.6521739130434783,0.8846517369293827,0.0,0.0,0.0,1.0,3.0
2022,CIDADANIA,Competitivos na lista (%),23,0,13.600131752305666,18.414742378179316,0.0,0.0,0.0,26.666666666666668,50.0
2022,CIDADANIA,Bancada pré-eleitoral (Mp),23,0,0.30434782608695654,0.5587959953568722,0.0,0.0,0.0,0.5,2.0
2022,CIDADANIA,Eleitos (E),23,0,0.21739130434782608,0.518434859512082,0.0,0.0,0.0,0.0,2.0
2022,CIDADANIA,NECr,23,0,3.2937785395163828,3.088779484049305,1.0,1.2734205386659774,1.977805791800572,3.8867818615993732,13.249101020622993
2022,CIDADANIA,D = C − NECr,23,0,3.4018736343966607,4.063495284707065,0.022194208199427967,0.5423500377120213,1.593761835975985,4.266193174531061,13.734286822237154
2022,CIDADANIA,Q = C / NECr,23,0,2.4669774577067907,1.7749966801302537,1.0112216317150242,1.2514988622324867,2.0,2.6273056275069884,7.177844683369774
2022,CIDADANIA,NECr / Mp (Mp > 0),6,17,1.8761190817819005,0.7257174170999786,1.0079521605609199,1.3507160637597875,1.9770960106557833,2.116713540135228,2.9893948440627525
2022,CIDADANIA,NECr / E (E > 0),4,19,1.9671008775780385,1.1014671050659994,1.1145406947206677,1.1356881326110067,1.6525877323780827,2.4840004773451145,3.448687350835322
2022,CIDADANIA,NECr − E,23,0,3.0763872351685566,3.1625053658564295,0.11454069472066775,1.2734205386659774,1.977805791800572,2.9683249785437553,13.249101020622993
2022,CIDADANIA,Cobertura Top-NECr por lista (%),4,19,75.0,50.0,0.0,75.0,100.0,100.0,100.0
2022,CIDADANIA,Precisão Top-NECr por lista (%),23,0,10.869565217391305,29.986821875050513,0.0,0.0,0.0,0.0,100.0
2022,DC,Candidatos (C),21,0,10.380952380952381,9.733838864888767,1.0,5.0,8.0,12.0,44.0
2022,DC,Competitivos (F),21,0,0.047619047619047616,0.21821789023599242,0.0,0.0,0.0,0.0,1.0
2022,DC,Competitivos na lista (%),21,0,0.19047619047619047,0.8728715609439697,0.0,0.0,0.0,0.0,4.0
2022,DC,Bancada pré-eleitoral (Mp),21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,DC,Eleitos (E),21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,DC,NECr,21,0,7.741674755825049,6.826112994999372,1.0,1.9999504975001234,6.721033727871078,11.048182540561964,30.67208725824835
2022,DC,D = C − NECr,21,0,2.6392776251273324,3.776722821314918,0.0,0.21166965176222963,1.309396182299313,3.142331305302536,13.32791274175165
2022,DC,Q = C / NECr,21,0,1.4168457825207317,0.6542333840496917,1.0,1.0861514964966918,1.1319572913697413,1.3731108578872284,3.642256179506858
2022,DC,NECr / Mp (Mp > 0),0,21,,,,,,,
2022,DC,NECr / E (E > 0),0,21,,,,,,,
2022,DC,NECr − E,21,0,7.741674755825049,6.826112994999372,1.0,1.9999504975001234,6.721033727871078,11.048182540561964,30.67208725824835
2022,DC,Cobertura Top-NECr por lista (%),0,21,,,,,,,
2022,DC,Precisão Top-NECr por lista (%),21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MDB,Candidatos (C),25,0,18.68,15.071275106417948,8.0,9.0,12.0,22.0,66.0
2022,MDB,Competitivos (F),25,0,3.68,2.230844384233617,1.0,2.0,3.0,5.0,10.0
2022,MDB,Competitivos na lista (%),25,0,24.486249698014404,13.655356335361406,5.128205128205129,11.11111111111111,25.0,33.333333333333336,55.55555555555556
2022,MDB,Bancada pré-eleitoral (Mp),25,0,1.48,1.228820572744451,0.0,0.0,1.0,2.0,4.0
2022,MDB,Eleitos (E),25,0,1.68,1.9519221295943137,0.0,0.0,1.0,2.0,9.0
2022,MDB,NECr,24,1,5.898649826469434,3.6045830801439647,1.5486966281477732,4.2479717651737285,5.4632481567163715,6.5130853509781685,21.06255045356453
2022,MDB,D = C − NECr,24,1,13.1846835068639,13.032828790617115,0.7895603694097124,4.553601657184355,7.378465961079765,16.328941815102063,44.937449546435474
2022,MDB,Q = C / NECr,24,1,3.390667957015477,2.139301421625159,1.1095023895713658,2.073785049743494,2.8303739206044107,3.4744683749846965,8.852421928546345
2022,MDB,NECr / Mp (Mp > 0),18,7,3.7786998191401775,2.491942446244812,1.0530679172302182,2.1742458203548796,2.746073750147283,5.301687752453345,10.531275226782265
2022,MDB,NECr / E (E > 0),18,7,3.590952940972927,1.6306638531832116,0.5232870456839885,2.7160816329484425,3.38697783034579,4.093078391270144,7.240061355215733
2022,MDB,NECr − E,24,1,4.148649826469435,3.2956247543322905,-4.290416588844103,2.905332056696183,3.650291480112414,5.2716957599852,16.06255045356453
2022,MDB,Cobertura Top-NECr por lista (%),18,7,93.33333333333333,16.449566416599485,50.0,100.0,100.0,100.0,100.0
2022,MDB,Precisão Top-NECr por lista (%),24,1,24.330357142857142,21.252926693853794,0.0,10.714285714285715,25.0,33.333333333333336,90.0
2022,NOVO,Candidatos (C),17,0,12.352941176470589,14.150711892297982,1.0,6.0,6.0,14.0,56.0
2022,NOVO,Competitivos (F),17,0,0.7647058823529411,1.2514697241996051,0.0,0.0,0.0,1.0,4.0
2022,NOVO,Competitivos na lista (%),17,0,4.665481577246284,8.866849046548225,0.0,0.0,0.0,5.357142857142857,33.333333333333336
2022,NOVO,Bancada pré-eleitoral (Mp),17,0,0.47058823529411764,0.8744746321952062,0.0,0.0,0.0,1.0,3.0
2022,NOVO,Eleitos (E),17,0,0.17647058823529413,0.3929526239966879,0.0,0.0,0.0,0.0,1.0
2022,NOVO,NECr,17,0,5.110070626485769,5.427168627587275,1.0,2.471425836397003,4.437751172240438,5.763409402869641,24.32405045098553
2022,NOVO,D = C − NECr,17,0,7.2428705499848185,12.227559434480332,0.0,0.039474965892485336,2.5348634568260753,8.236590597130359,48.39015574821106
2022,NOVO,Q = C / NECr,17,0,2.6759833174931833,2.3455369338528644,1.0,1.007957820114013,1.3520361478426124,3.5433677105888175,8.146817081406503
2022,NOVO,NECr / Mp (Mp > 0),5,12,4.450174077516864,4.311236479347318,2.471425836397003,2.5031107604269383,2.5366147505963146,2.5776938146712958,12.162025225492766
2022,NOVO,NECr / E (E > 0),3,14,4.194793616204295,2.957563036742925,2.471425836397003,2.487268298411971,2.5031107604269383,5.0564775061079414,7.609844251788944
2022,NOVO,NECr − E,17,0,4.933600038250476,5.472823764367804,1.0,1.4714258363970032,4.437751172240438,5.763409402869641,24.32405045098553
2022,NOVO,Cobertura Top-NECr por lista (%),3,14,66.66666666666667,57.73502691896258,0.0,50.0,100.0,100.0,100.0
2022,NOVO,Precisão Top-NECr por lista (%),17,0,3.676470588235294,12.314804576797226,0.0,0.0,0.0,0.0,50.0
2022,PATRIOTA,Candidatos (C),26,0,17.0,15.884583721331824,1.0,8.25,9.5,19.75,70.0
2022,PATRIOTA,Competitivos (F),26,0,1.4230769230769231,2.1386552208914256,0.0,0.0,0.5,1.75,8.0
2022,PATRIOTA,Competitivos na lista (%),26,0,11.353298331264211,20.668084616865496,0.0,0.0,3.1914893617021276,13.839285714285715,100.0
2022,PATRIOTA,Bancada pré-eleitoral (Mp),26,0,0.19230769230769232,0.49146562599887034,0.0,0.0,0.0,0.0,2.0
2022,PATRIOTA,Eleitos (E),26,0,0.15384615384615385,0.6126863923612269,0.0,0.0,0.0,0.0,3.0
2022,PATRIOTA,NECr,25,1,8.720072420754398,6.496654349773011,2.0723523243621114,4.298054851939683,7.254626202812733,9.831483808693326,31.80544177706546
2022,PATRIOTA,D = C − NECr,25,1,8.919927579245602,11.02432353227094,0.33283641595451563,2.582365003417635,4.513322537906669,10.168516191306674,38.19455822293454
2022,PATRIOTA,Q = C / NECr,25,1,2.202432166561576,1.5138274324261314,1.038402,1.3878,1.7555999999999998,2.3089833582720027,8.64016401168819
2022,PATRIOTA,NECr / Mp (Mp > 0),4,22,9.880726064389908,4.321443365000481,6.702755395742171,7.847236144393063,8.276906757458384,10.310396677455227,16.266335346900686
2022,PATRIOTA,NECr / E (E > 0),2,24,6.3486166622190705,2.6588813953993395,4.4685035971614475,5.408560129690259,6.3486166622190705,7.288673194747882,8.228729727276693
2022,PATRIOTA,NECr − E,25,1,8.560072420754398,6.439417937375906,2.0723523243621114,4.298054851939683,7.2287297272766935,9.831483808693326,31.80544177706546
2022,PATRIOTA,Cobertura Top-NECr por lista (%),2,24,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2022,PATRIOTA,Precisão Top-NECr por lista (%),25,1,1.4230769230769231,5.156572183766125,0.0,0.0,0.0,0.0,23.076923076923077
2022,PC DO B,Candidatos (C),24,0,2.625,0.9696480760071398,2.0,2.0,2.0,3.0,5.0
2022,PC DO B,Competitivos (F),24,0,0.7083333333333334,0.7506036218280919,0.0,0.0,1.0,1.0,2.0
2022,PC DO B,Competitivos na lista (%),24,0,27.152777777777782,29.437066115930907,0.0,0.0,22.5,50.0,100.0
2022,PC DO B,Bancada pré-eleitoral (Mp),24,0,0.3333333333333333,0.5646597025732799,0.0,0.0,0.0,1.0,2.0
2022,PC DO B,Eleitos (E),24,0,0.25,0.531609533071195,0.0,0.0,0.0,0.0,2.0
2022,PC DO B,NECr,24,0,1.7957065535003032,0.8850318734488194,1.0273571560055546,1.0831039582532007,1.6526981132593739,2.0116359496215477,4.698324022346369
2022,PC DO B,D = C − NECr,24,0,0.8292934464996969,0.6450642453578262,0.009491393527154113,0.4244987978274022,0.842875902588025,0.9535293606566699,3.0380102703367706
2022,PC DO B,Q = C / NECr,24,0,1.5808283261845124,0.471842755572798,1.0047683257918552,1.220034772804833,1.5277264062755194,1.8693559094561383,2.8462619364670925
2022,PC DO B,NECr / Mp (Mp > 0),7,17,1.5228729190119736,0.4704107708451871,1.0340811162203973,1.0457615072915112,1.5933954276037254,1.9753011341019127,1.9905086064728459
2022,PC DO B,NECr / E (E > 0),5,19,1.6972983691329433,0.6249346206839147,1.0375089895338263,1.0540140250491963,1.9619897296632292,1.988612538540596,2.4443665628778684
2022,PC DO B,NECr − E,24,0,1.5457065535003032,0.9970808175551611,0.05401402504919628,1.04647063934333,1.2409778238944655,1.825304302817433,4.698324022346369
2022,PC DO B,Cobertura Top-NECr por lista (%),5,19,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2022,PC DO B,Precisão Top-NECr por lista (%),24,0,14.583333333333334,31.204677278542253,0.0,0.0,0.0,0.0,100.0
2022,PCB,Candidatos (C),10,0,3.5,2.9154759474226504,2.0,2.0,2.0,2.75,9.0
2022,PCB,Competitivos (F),10,0,0.1,0.31622776601683794,0.0,0.0,0.0,0.0,1.0
2022,PCB,Competitivos na lista (%),10,0,1.1111111111111112,3.5136418446315325,0.0,0.0,0.0,0.0,11.11111111111111
2022,PCB,Bancada pré-eleitoral (Mp),10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCB,Eleitos (E),10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCB,NECr,0,10,,,,,,,
2022,PCB,D = C − NECr,0,10,,,,,,,
2022,PCB,Q = C / NECr,0,10,,,,,,,
2022,PCB,NECr / Mp (Mp > 0),0,10,,,,,,,
2022,PCB,NECr / E (E > 0),0,10,,,,,,,
2022,PCB,NECr − E,0,10,,,,,,,
2022,PCB,Cobertura Top-NECr por lista (%),0,10,,,,,,,
2022,PCB,Precisão Top-NECr por lista (%),0,10,,,,,,,
2022,PCO,Candidatos (C),13,0,2.3076923076923075,2.3588350014578308,1.0,1.0,1.0,3.0,9.0
2022,PCO,Competitivos (F),13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCO,Competitivos na lista (%),13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCO,Bancada pré-eleitoral (Mp),13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCO,Eleitos (E),13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCO,NECr,12,1,2.4166666666666665,2.4293034292807376,1.0,1.0,1.0,2.9999999999999996,9.0
2022,PCO,D = C − NECr,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PCO,Q = C / NECr,12,1,1.0,9.468013766583036e-17,0.9999999999999998,1.0,1.0,1.0,1.0000000000000002
2022,PCO,NECr / Mp (Mp > 0),0,13,,,,,,,
2022,PCO,NECr / E (E > 0),0,13,,,,,,,
2022,PCO,NECr − E,12,1,2.4166666666666665,2.4293034292807376,1.0,1.0,1.0,2.9999999999999996,9.0
2022,PCO,Cobertura Top-NECr por lista (%),0,13,,,,,,,
2022,PCO,Precisão Top-NECr por lista (%),12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PDT,Candidatos (C),27,0,16.88888888888889,12.90597158543682,6.0,8.5,9.0,21.5,45.0
2022,PDT,Competitivos (F),27,0,1.8148148148148149,2.3864527431224563,0.0,0.0,1.0,3.0,9.0
2022,PDT,Competitivos na lista (%),27,0,9.456889222971094,11.453924781134715,0.0,0.0,8.333333333333334,15.646853146853147,47.36842105263158
2022,PDT,Bancada pré-eleitoral (Mp),27,0,0.7037037037037037,1.539600717839002,0.0,0.0,0.0,1.0,7.0
2022,PDT,Eleitos (E),27,0,0.6296296296296297,1.213645118201558,0.0,0.0,0.0,1.0,5.0
2022,PDT,NECr,27,0,6.038034105820578,2.5653635315897954,1.6674519355547128,4.03167786887791,6.121074192080108,8.579531307919812,10.141667117433872
2022,PDT,D = C − NECr,27,0,10.85085478306831,12.204585814468976,0.36468259771204536,1.9743034878644647,5.858332882566128,15.904428168897002,38.523739891100256
2022,PDT,Q = C / NECr,27,0,3.001233639013444,1.8260575658069607,1.0422315220996303,1.3626653970303249,2.8367340856255936,4.179606805849856,6.948454701218767
2022,PDT,NECr / Mp (Mp > 0),9,18,4.2572327662608,2.8760316003897777,1.309273664104646,2.1890274014037123,2.8368469064093973,5.726690668069302,9.35630649901071
2022,PDT,NECr / E (E > 0),8,19,4.60314783102989,3.1616148750641053,1.8329831297465045,2.439831241450403,3.4185384904217537,5.697642338532729,10.141667117433872
2022,PDT,NECr − E,27,0,5.408404476190948,2.3413654880270047,0.9891263647417514,3.754854052344979,5.02016222089332,7.198576204810475,9.188368247177543
2022,PDT,Cobertura Top-NECr por lista (%),8,19,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2022,PDT,Precisão Top-NECr por lista (%),27,0,9.063786008230453,16.67328005330451,0.0,0.0,0.0,10.555555555555555,55.55555555555556
2022,PL,Candidatos (C),25,0,19.4,15.668439615992398,7.0,9.0,12.0,26.0,70.0
2022,PL,Competitivos (F),25,0,5.28,5.458326972006471,0.0,2.0,4.0,6.0,25.0
2022,PL,Competitivos na lista (%),25,0,27.540831099555625,14.206518481094031,0.0,22.22222222222222,25.0,39.130434782608695,55.55555555555556
2022,PL,Bancada pré-eleitoral (Mp),25,0,3.08,3.451086785347479,0.0,1.0,2.0,3.0,15.0
2022,PL,Eleitos (E),25,0,3.96,3.845776904605882,0.0,2.0,3.0,4.0,17.0
2022,PL,NECr,25,0,6.5291061706403335,5.065324714634706,1.296524039364301,3.5953136022931003,4.750930791416097,7.307505424427515,23.132084703147232
2022,PL,D = C − NECr,25,0,12.870893829359668,11.966944772226375,0.058338223618349616,3.9344638948932644,8.7034759606357,22.266615676982475,46.86791529685277
2022,PL,Q = C / NECr,25,0,3.5941986980091394,2.5927649283539127,1.005331751685496,2.0377361997188577,2.6241022907253377,3.8166942981191814,11.152439362577136
2022,PL,NECr / Mp (Mp > 0),23,2,2.789505177345636,1.8808123141650448,0.7799082836775066,1.5423516717842987,2.032768052553368,3.5811680803626924,7.307505424427515
2022,PL,NECr / E (E > 0),23,2,2.1392510086746337,2.0934378229872777,0.5379988901919933,1.1483643732429032,1.5559889197543166,2.406865713734488,10.94166177638165
2022,PL,NECr − E,25,0,2.5691061706403326,2.8677742693951793,-1.3860033294240202,0.7333843230175261,2.0655361051067356,3.518446601941747,9.94166177638165
2022,PL,Cobertura Top-NECr por lista (%),23,2,85.75259778584588,16.76044730803981,50.0,72.46503496503496,100.0,100.0,100.0
2022,PL,Precisão Top-NECr por lista (%),25,0,50.52438382873166,26.882784336366615,0.0,33.333333333333336,50.0,66.66666666666667,100.0
2022,PMB,Candidatos (C),16,0,11.5,12.404300329590004,1.0,3.0,7.0,13.25,41.0
2022,PMB,Competitivos (F),16,0,0.0625,0.25,0.0,0.0,0.0,0.0,1.0
2022,PMB,Competitivos na lista (%),16,0,0.23148148148148148,0.9259259259259259,0.0,0.0,0.0,0.0,3.7037037037037037
2022,PMB,Bancada pré-eleitoral (Mp),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PMB,Eleitos (E),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PMB,NECr,5,11,14.031983749065844,10.356286279528993,3.981557264639696,7.981900452488689,9.865592601013876,18.3060985103235,30.024769916863466
2022,PMB,D = C − NECr,5,11,8.168016250934155,13.3445170506821,0.018099547511311265,0.018442735360304052,0.9752300831365339,8.693901489676499,31.134407398986124
2022,PMB,Q = C / NECr,5,11,1.73403131721386,1.3685811645131905,1.002267573696145,1.0046320407153488,1.0324808511717785,1.4749183166895818,4.155857803796446
2022,PMB,NECr / Mp (Mp > 0),0,16,,,,,,,
2022,PMB,NECr / E (E > 0),0,16,,,,,,,
2022,PMB,NECr − E,5,11,14.031983749065844,10.356286279528993,3.981557264639696,7.981900452488689,9.865592601013876,18.3060985103235,30.024769916863466
2022,PMB,Cobertura Top-NECr por lista (%),0,16,,,,,,,
2022,PMB,Precisão Top-NECr por lista (%),5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PMN,Candidatos (C),15,0,17.733333333333334,16.938825506032273,3.0,8.0,9.0,19.5,53.0
2022,PMN,Competitivos (F),15,0,0.2,0.5606119105813882,0.0,0.0,0.0,0.0,2.0
2022,PMN,Competitivos na lista (%),15,0,0.409474106784424,1.1696364257279845,0.0,0.0,0.0,0.0,4.25531914893617
2022,PMN,Bancada pré-eleitoral (Mp),15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PMN,Eleitos (E),15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PMN,NECr,14,1,6.434194197718939,4.1705424488995515,1.412425105142643,3.660972236929804,5.297083891565235,7.957198598358967,13.84633821892707
2022,PMN,D = C − NECr,14,1,12.351520087995343,14.95235803561889,0.0,3.1914207604657956,5.837724083981007,13.994890134206845,47.40583221686953
2022,PMN,Q = C / NECr,14,1,3.195037533597905,2.374813444696754,1.0,1.325228017132779,2.83769260089681,3.736815219052212,9.474152734536228
2022,PMN,NECr / Mp (Mp > 0),0,15,,,,,,,
2022,PMN,NECr / E (E > 0),0,15,,,,,,,
2022,PMN,NECr − E,14,1,6.434194197718939,4.1705424488995515,1.412425105142643,3.660972236929804,5.297083891565235,7.957198598358967,13.84633821892707
2022,PMN,Cobertura Top-NECr por lista (%),0,15,,,,,,,
2022,PMN,Precisão Top-NECr por lista (%),14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PODE,Candidatos (C),26,0,18.5,16.84339633209407,1.0,9.0,10.0,21.0,71.0
2022,PODE,Competitivos (F),26,0,2.1923076923076925,2.3327105395951855,0.0,0.25,1.5,3.0,8.0
2022,PODE,Competitivos na lista (%),26,0,12.174933376310689,12.662360392148365,0.0,0.8928571428571429,10.683760683760685,14.579303675048356,42.857142857142854
2022,PODE,Bancada pré-eleitoral (Mp),26,0,0.3076923076923077,0.4706787243316417,0.0,0.0,0.0,1.0,1.0
2022,PODE,Eleitos (E),26,0,0.46153846153846156,0.8114564304148058,0.0,0.0,0.0,1.0,3.0
2022,PODE,NECr,24,2,8.855344083623022,5.313048235140515,1.0451947619351767,6.354020558958703,7.189104484251863,9.004016291795645,24.557810957480005
2022,PODE,D = C − NECr,24,2,11.019655916376982,13.589632605514653,0.25008533469300787,2.1802494913532513,4.758813690986685,17.213939411533126,49.20095021757392
